kind,step,factual_loss,teacher_loss
flow,59,0.0013146440032869577,0.003799601923674345
flow,60,0.001270586857572198,0.001147017814218998
flow,61,0.0012102789478376508,0.004086610395461321
flow,62,0.0011763020884245634,0.004217231646180153
flow,63,0.0011685455683618784,0.004144120961427689
flow,64,0.0011856044875457883,0.0037670480087399483
flow,65,0.001221691258251667,0.003919263370335102
flow,66,0.0012707472778856754,0.001441337401047349
flow,67,0.0012853184016421437,0.00333199929445982
flow,68,0.0013082984369248152,0.0012060588924214244
flow,69,0.0012930154334753752,0.0035316699650138617
flow,70,0.001281027914956212,0.0030866272281855345
flow,71,0.0012792280176654458,0.0042271800339221954
flow,72,0.0012951531680300832,0.001139591564424336
flow,73,0.0012758760713040829,0.0036501572467386723
flow,74,0.001272750087082386,0.00129705760627985
flow,75,0.00124013377353549,0.0010878739412873983
flow,76,0.0011852956376969814,0.0010995024349540472
flow,77,0.0011153629748150706,0.003794995602220297
flow,78,0.001073722611181438,0.001327122445218265
flow,79,0.001017439761199057,0.004092133603990078
flow,80,0.0009884770261123776,0.004348441027104855
flow,81,0.0009833977092057467,0.0008291702251881361
flow,82,0.0009622690267860889,0.0009487258503213525
flow,83,0.0009263342944905162,0.0011642819736152887
flow,84,0.000877247890457511,0.0009335712529718876
flow,85,0.00081849773414433,0.0041962857358157635
flow,86,0.0007881694473326206,0.0009523375192657113
flow,87,0.0007468647672794759,0.004768180660903454
flow,88,0.0007338389987125993,0.0012602871283888817
flow,89,0.0007085474207997322,0.004460101947188377
flow,90,0.0007117174100130796,0.004668739624321461
flow,91,0.0007416425505653024,0.004606416914612055
flow,92,0.0008009051671251655,0.0013491447316482663
flow,93,0.0008358046179637313,0.001206207205541432
flow,94,0.0008422051323577762,0.0010032984428107738
flow,95,0.0008219170849770308,0.003882003016769886
flow,96,0.0008204396581277251,0.0010578080546110868
flow,97,0.0007958526257425547,0.0039586820639669895
flow,98,0.0007916921749711037,0.0010742953745648265
flow,99,0.0007682024734094739,0.0012669590068981051
flow,100,0.0007306486368179321,0.004721326753497124
packed,1,0.018311064690351486,0.005993600934743881
packed,2,0.01621735841035843,0.005704055540263653
packed,3,0.014474533498287201,0.005401956848800182
packed,4,0.012975910678505898,0.00517097394913435
packed,5,0.011669402942061424,0.005740324966609478
packed,6,0.01056659035384655,0.0032702451571822166
packed,7,0.009622221812605858,0.005133031867444515
packed,8,0.008885087445378304,0.0025366765912622213
packed,9,0.008322087116539478,0.0026657432317733765
packed,10,0.007917526178061962,0.0027396632358431816
packed,11,0.007616356480866671,0.004820933565497398
packed,12,0.007376706227660179,0.004703972488641739
packed,13,0.007163919974118471,0.004670107737183571
packed,14,0.0069505879655480385,0.004227372817695141
packed,15,0.006718612276017666,0.003388813231140375
packed,16,0.006431950256228447,0.004639077000319958
packed,17,0.006126410327851772,0.004075408913195133
packed,18,0.005791419185698032,0.0034286610316485167
packed,19,0.0054674288257956505,0.0029028858989477158
packed,20,0.005193459335714579,0.0032401285134255886
packed,21,0.00497794896364212,0.0029132943600416183
packed,22,0.004818703979253769,0.0034562256187200546
packed,23,0.004702137317508459,0.003280503675341606
packed,24,0.00461046677082777,0.002758393529802561
packed,25,0.0045257071033120155,0.003129567950963974
packed,26,0.004433002322912216,0.0038623539730906487
packed,27,0.0043258219957351685,0.003578371834009886
packed,28,0.004187919665127993,0.0036142119206488132
packed,29,0.004027803428471088,0.004165501333773136
packed,30,0.003860916942358017,0.004448993131518364
packed,31,0.0036948276683688164,0.004342443309724331
packed,32,0.0035436772741377354,0.004036189988255501
packed,33,0.0034010023809969425,0.00364867877215147
packed,34,0.003273315029218793,0.0042606377974152565
packed,35,0.0031757522374391556,0.003986404277384281
packed,36,0.003098153043538332,0.00491014588624239
packed,37,0.0030324028339236975,0.002992346417158842
packed,38,0.002965283114463091,0.0029043511021882296
packed,39,0.0028966946993023157,0.004550294019281864
packed,40,0.002825886243954301,0.004411070141941309
packed,41,0.0027596731670200825,0.0044304304756224155
packed,42,0.0026991008780896664,0.004699438810348511
packed,43,0.002650416921824217,0.0052004121243953705
packed,44,0.0026230376679450274,0.0030407309532165527
packed,45,0.0025972952134907246,0.004646994639188051
packed,46,0.002583614084869623,0.004466711543500423
packed,47,0.0025762461591511965,0.004306275397539139
packed,48,0.0025693527422845364,0.005094926804304123
packed,49,0.0025683436542749405,0.00434142304584384
packed,50,0.0025629112496972084,0.003776889992877841
packed,51,0.0025452617555856705,0.0024216417223215103
packed,52,0.0025033727288246155,0.004161824472248554
packed,53,0.002465479075908661,0.0026194341480731964
packed,54,0.0024129303637892008,0.0041994513012468815
packed,55,0.0023706932552158833,0.0032377662137150764
packed,56,0.002319728024303913,0.0023030878510326147
packed,57,0.002265193499624729,0.0028954348526895046
packed,58,0.0022100068163126707,0.004611672833561897
packed,59,0.0021685496903955936,0.004463967401534319
packed,60,0.0021335717756301165,0.0027878605760633945
packed,61,0.0020910571329295635,0.004856897052377462
packed,62,0.002055548829957843,0.005093327723443508
packed,63,0.002032092772424221,0.005067485384643078
packed,64,0.0020255467388778925,0.0047843968495726585
packed,65,0.002034116070717573,0.005060707218945026
packed,66,0.002056555589661002,0.0035178884863853455
packed,67,0.0020614289678633213,0.004225193522870541
packed,68,0.0020651768427342176,0.002908828668296337
packed,69,0.002041376195847988,0.004642092157155275
packed,70,0.002010540571063757,0.0042425477877259254
packed,71,0.0019754653330892324,0.005068974569439888
packed,72,0.0019486628007143736,0.00357783492654562
packed,73,0.0019057572353631258,0.004715418443083763
packed,74,0.0018741819076240063,0.003189811483025551
packed,75,0.0018345433054491878,0.002689181361347437
packed,76,0.0017919460078701377,0.002687739674001932
packed,77,0.0017487260047346354,0.004793075378984213
packed,78,0.0017185094766318798,0.003558091353625059
packed,79,0.001681596040725708,0.005118559580296278
packed,80,0.0016520307399332523,0.005671972408890724
packed,81,0.0016338101122528315,0.0022017923183739185
packed,82,0.0016139076324179769,0.003950325306504965
packed,83,0.001589474850334227,0.003501636441797018
packed,84,0.0015573323471471667,0.0025272457860410213
packed,85,0.0015168157406151295,0.004993393085896969
packed,86,0.0014905999414622784,0.0023877809289842844
packed,87,0.0014536376111209393,0.006507041864097118
packed,88,0.0014323699288070202,0.003800371428951621
packed,89,0.0013986665289849043,0.004878375679254532
packed,90,0.0013769443612545729,0.005654247477650642
packed,91,0.0013673960929736495,0.00569786224514246
packed,92,0.0013696521054953337,0.003246661741286516
packed,93,0.0013582049869000912,0.0024871036875993013
packed,94,0.0013358078431338072,0.0028737043030560017
packed,95,0.0013066091341897845,0.00515642948448658
packed,96,0.0012928927317261696,0.0036110728979110718
packed,97,0.001271777437068522,0.005265174899250269
packed,98,0.0012620497727766633,0.002420980716124177
packed,99,0.0012444814201444387,0.003071914426982403
packed,100,0.0012200140627101064,0.006024771369993687
