kind,step,factual_loss,teacher_loss
flow,73,0.0004838411114178598,0.00166945974342525
flow,74,0.0004861423512920737,0.001757454825565219
flow,75,0.000493542873300612,0.0015632810536772013
flow,76,0.0005024707643315196,0.0027348725125193596
flow,77,0.0004924834938719869,0.0019184108823537827
flow,78,0.0004898624029010534,0.0029662703163921833
flow,79,0.000471998646389693,0.0036941682919859886
flow,80,0.00044247039477340877,0.0015683718957006931
flow,81,0.00041930348379537463,0.0023920973762869835
flow,82,0.00038874868187122047,0.00208017835393548
flow,83,0.00037133973091840744,0.0023418113123625517
flow,84,0.00034821650478988886,0.0018500095466151834
flow,85,0.00033713161246851087,0.0029576930683106184
flow,86,0.0003204632957931608,0.0018578057643026114
flow,87,0.0003154317382723093,0.0018766563152894378
flow,88,0.00031863973708823323,0.0028472922276705503
flow,89,0.00031435885466635227,0.003028413513675332
flow,90,0.0003021045704372227,0.00167835783213377
flow,91,0.00029793696012347937,0.0018779183737933636
flow,92,0.00030012469505891204,0.0017848385032266378
flow,93,0.00031113263685256243,0.0016236924566328526
flow,94,0.0003265537670813501,0.00257792673073709
flow,95,0.00033067690674215555,0.0018781560938805342
flow,96,0.00034505967050790787,0.0015987581573426723
flow,97,0.00036306859692558646,0.0017942835111171007
flow,98,0.0003808891342487186,0.001459084334783256
flow,99,0.00039919838309288025,0.003226682310923934
flow,100,0.000402053672587499,0.0024545653723180294
packed,1,0.01135066244751215,0.004131992347538471
packed,2,0.009718172252178192,0.003188919275999069
packed,3,0.008394690230488777,0.006544964853674173
packed,4,0.007348592393100262,0.0024326066486537457
packed,5,0.006501379422843456,0.007404278963804245
packed,6,0.005819323472678661,0.002733636647462845
packed,7,0.005254948511719704,0.0027962676249444485
packed,8,0.004775317385792732,0.0031685056164860725
packed,9,0.004354090429842472,0.0061326297000050545
packed,10,0.003971622325479984,0.006698805373162031
packed,11,0.00362225784920156,0.003902571275830269
packed,12,0.0033042249269783497,0.003636058419942856
packed,13,0.0030063940212130547,0.007069191429764032
packed,14,0.0027273704763501883,0.0052757528610527515
packed,15,0.0024667636025696993,0.0065338765271008015
packed,16,0.0022253342904150486,0.004655090626329184
packed,17,0.0020081570837646723,0.004929291550070047
packed,18,0.0018151686526834965,0.00661050621420145
packed,19,0.0016387705691158772,0.005902810487896204
packed,20,0.0014792382717132568,0.0058056931011378765
packed,21,0.001336082466877997,0.006206566467881203
packed,22,0.0012077705468982458,0.005143056623637676
packed,23,0.001093692728318274,0.007552389055490494
packed,24,0.0009915870614349842,0.005576332565397024
packed,25,0.0009136120788753033,0.005770197603851557
packed,26,0.000858191167935729,0.006009878125041723
packed,27,0.0008236722205765545,0.006051167845726013
packed,28,0.0008080028928816319,0.005578715354204178
packed,29,0.0008108343463391066,0.005804568529129028
packed,30,0.0008277407032437623,0.006238980684429407
packed,31,0.000859422143548727,0.005308321677148342
packed,32,0.0008991195354610682,0.005089511163532734
packed,33,0.0009458851418457925,0.005040837451815605
packed,34,0.0009957051370292902,0.006474028341472149
packed,35,0.0010247939499095082,0.0065022739581763744
packed,36,0.0010318504646420479,0.005109120160341263
packed,37,0.0010391637915745378,0.00601403322070837
packed,38,0.00102547078859061,0.004482601769268513
packed,39,0.0010182388359680772,0.004852632060647011
packed,40,0.0010164958657696843,0.007247779052704573
packed,41,0.0009989271638914943,0.004738143179565668
packed,42,0.0009905898477882147,0.006464269943535328
packed,43,0.000968459527939558,0.0067173936404287815
packed,44,0.0009365279693156481,0.004929264076054096
packed,45,0.0009181170607917011,0.005449607968330383
packed,46,0.0009144609794020653,0.0061563048511743546
packed,47,0.0008981007849797606,0.005100794602185488
packed,48,0.0008721822523511946,0.004553619306534529
packed,49,0.0008581920992583036,0.0057467068545520306
packed,50,0.0008346204413101077,0.005163600668311119
packed,51,0.0008238714653998613,0.004703414160758257
packed,52,0.0008234754204750061,0.005377552472054958
packed,53,0.000811080913990736,0.005169837269932032
packed,54,0.0007871302077546716,0.004918756429105997
packed,55,0.0007756241830065846,0.005599428433924913
packed,56,0.0007527653942815959,0.006994185969233513
packed,57,0.0007209692848846316,0.007654387038201094
packed,58,0.0006820704438723624,0.004011301323771477
packed,59,0.0006564726936630905,0.004907726775854826
packed,60,0.0006463583558797836,0.004289431031793356
packed,61,0.0006476218113675714,0.004920855164527893
packed,62,0.0006600021733902395,0.0055899410508573055
packed,63,0.0006596281891688704,0.005311811808496714
packed,64,0.00064652762375772,0.005784313194453716
packed,65,0.0006216560141183436,0.004645435139536858
packed,66,0.0006106590153649449,0.005074461922049522
packed,67,0.0006139163742773235,0.0047775814309716225
packed,68,0.000626040215138346,0.004910062998533249
packed,69,0.0006498151924461126,0.004267532378435135
packed,70,0.0006821913993917406,0.0052931345999240875
packed,71,0.0007265276508405805,0.005193514283746481
packed,72,0.0007484587840735912,0.005756935104727745
packed,73,0.0007464602240361273,0.004253054037690163
packed,74,0.000752041582018137,0.004023876041173935
packed,75,0.0007633391069248319,0.003950330428779125
packed,76,0.0007814357522875071,0.005724206101149321
packed,77,0.0007751338998787105,0.004576065111905336
packed,78,0.0007797576254233718,0.005759004503488541
packed,79,0.0007633353234268725,0.007621362805366516
packed,80,0.0007302972371689975,0.0038324170745909214
packed,81,0.000710818450897932,0.004915765020996332
packed,82,0.0006772679043933749,0.004447637125849724
packed,83,0.0006600649212487042,0.005673611536622047
packed,84,0.000631563423667103,0.0045038992539048195
packed,85,0.0006203723605722189,0.006016042083501816
packed,86,0.0005961850984022021,0.004906965419650078
packed,87,0.0005916392547078431,0.004706020466983318
packed,88,0.0006049223011359572,0.006250913254916668
packed,89,0.0006020583678036928,0.006283526308834553
packed,90,0.0005819209618493915,0.004587402567267418
packed,91,0.0005775190074928105,0.004528453573584557
packed,92,0.000586323905736208,0.004515437409281731
packed,93,0.0006096489960327744,0.0044175670482218266
packed,94,0.0006426398176699877,0.005147971678525209
packed,95,0.000649428809992969,0.003848835825920105
packed,96,0.0006604270311072469,0.0041175964288413525
packed,97,0.0006776578957214952,0.0035137319937348366
packed,98,0.0006979610770940781,0.0035223299637436867
packed,99,0.0007189029129222035,0.005941224284470081
packed,100,0.0007102078525349498,0.00448007695376873
