kind,step,factual_loss,teacher_loss
flow,70,0.0009533260017633438,0.003834873903542757
flow,71,0.0008968402398750186,0.003770441748201847
flow,72,0.0008775581372901797,0.004158693365752697
flow,73,0.000899891834706068,0.00377896660938859
flow,74,0.0009566247463226318,0.003986678551882505
flow,75,0.001049889950081706,0.0013879728503525257
flow,76,0.0010887046810239553,0.0038664336316287518
flow,77,0.0011537508107721806,0.0011037953663617373
flow,78,0.0011517106322571635,0.001274811220355332
flow,79,0.0010933424346148968,0.0012028419878333807
flow,80,0.0009882498998194933,0.0015328368172049522
flow,81,0.0008577413391321898,0.004289108328521252
flow,82,0.0007875990122556686,0.0013431533006951213
flow,83,0.000697351002600044,0.0012182648060843349
flow,84,0.00059784937184304,0.004527335986495018
flow,85,0.0005519846454262733,0.0013174456544220448
flow,86,0.0004955535405315459,0.0013660913100466132
flow,87,0.0004347604117356241,0.0012987779919058084
flow,88,0.00037552762660197914,0.0011150870705023408
flow,89,0.00032192253274843097,0.005531055852770805
flow,90,0.00030603757477365434,0.0011027646251022816
flow,91,0.00028737462707795203,0.006085298955440521
flow,92,0.0003058294241782278,0.0013869910035282373
flow,93,0.0003212958690710366,0.001044279313646257
flow,94,0.00032851911964826286,0.0011724582873284817
flow,95,0.00032407123944722116,0.0012281658127903938
flow,96,0.0003081130562350154,0.004914780613034964
flow,97,0.00032773384009487927,0.001021530362777412
flow,98,0.00033366589923389256,0.005480916239321232
flow,99,0.0003867599298246205,0.0010382363107055426
flow,100,0.0004202862037345767,0.005009321495890617
packed,1,0.012011285871267319,0.003857572330161929
packed,2,0.010818764567375183,0.002983420854434371
packed,3,0.009743042290210724,0.0025930888950824738
packed,4,0.008779332973062992,0.003650624305009842
packed,5,0.007913785055279732,0.002599952043965459
packed,6,0.0071439119055867195,0.002624732907861471
packed,7,0.006450352258980274,0.0030808874871581793
packed,8,0.005842989310622215,0.003563020844012499
packed,9,0.005313314963132143,0.0038855671882629395
packed,10,0.004852641373872757,0.004014389123767614
packed,11,0.004433504305779934,0.0035254275426268578
packed,12,0.0040505873039364815,0.0034641707316040993
packed,13,0.0037037176080048084,0.003235249314457178
packed,14,0.0033906041644513607,0.004046668764203787
packed,15,0.00311290193349123,0.005225688219070435
packed,16,0.0028778482228517532,0.00577102554962039
packed,17,0.0026765044312924147,0.006042501423507929
packed,18,0.002507854253053665,0.0036879093386232853
packed,19,0.0023493682965636253,0.0032652991358190775
packed,20,0.00219868216663599,0.0042518386617302895
packed,21,0.002056907396763563,0.003475927747786045
packed,22,0.0019192384788766503,0.0036942753940820694
packed,23,0.0017875554040074348,0.006602155044674873
packed,24,0.0016800167504698038,0.006923790089786053
packed,25,0.0015947355423122644,0.006445443257689476
packed,26,0.001531387330032885,0.004366904962807894
packed,27,0.0014688067603856325,0.006537936627864838
packed,28,0.001427309587597847,0.00314429122954607
packed,29,0.0013809960801154375,0.006393088959157467
packed,30,0.0013578166253864765,0.006013639736920595
packed,31,0.0013495935127139091,0.003297162242233753
packed,32,0.0013301668222993612,0.003571953158825636
packed,33,0.0012990788090974092,0.00657640490680933
packed,34,0.0012877476401627064,0.0034893059637397528
packed,35,0.0012625101953744888,0.0032635312527418137
packed,36,0.0012224637903273106,0.006695163901895285
packed,37,0.001204007538035512,0.002973720896989107
packed,38,0.0011698962189257145,0.006478390656411648
packed,39,0.0011583047453314066,0.0035836370661854744
packed,40,0.0011293324641883373,0.002925338689237833
packed,41,0.0010853662388399243,0.003306729020550847
packed,42,0.0010291135404258966,0.0029311920516192913
packed,43,0.0009640853386372328,0.0066089145839214325
packed,44,0.0009233222808688879,0.006345576606690884
packed,45,0.0009030277142301202,0.007148977369070053
packed,46,0.000907357141841203,0.003125971183180809
packed,47,0.0008973702788352966,0.006221611984074116
packed,48,0.0009031537920236588,0.00338499597273767
packed,49,0.0008927854360081255,0.005716104991734028
packed,50,0.0008995472453534603,0.006207091733813286
packed,51,0.0009235345060005784,0.002941989339888096
packed,52,0.0009267813293263316,0.003062694799154997
packed,53,0.000910345814190805,0.006266837473958731
packed,54,0.0009121071780100465,0.00398105988278985
packed,55,0.000893229735083878,0.006347670219838619
packed,56,0.0008920701220631599,0.0030685164965689182
packed,57,0.0008728391258046031,0.0031520258635282516
packed,58,0.0008396069752052426,0.007270411588251591
packed,59,0.0008350579300895333,0.0063511645421385765
packed,60,0.0008470418979413807,0.006201748736202717
packed,61,0.0008770697750151157,0.006954099517315626
packed,62,0.0009261998347938061,0.006609597243368626
packed,63,0.0009949880186468363,0.0061388579197227955
packed,64,0.0010781034361571074,0.0036021596752107143
packed,65,0.0011265911161899567,0.0030504765454679728
packed,66,0.0011401674710214138,0.0030433370266109705
packed,67,0.0011203266913071275,0.0031672914046794176
packed,68,0.001072778133675456,0.005913625471293926
packed,69,0.0010448480024933815,0.0030353101901710033
packed,70,0.0009959896560758352,0.005992659367620945
packed,71,0.0009736006613820791,0.006218135356903076
packed,72,0.0009756309445947409,0.00634075328707695
packed,73,0.001001264899969101,0.006066329311579466
packed,74,0.001046311343088746,0.006287847645580769
packed,75,0.0011150280479341745,0.003138167317956686
packed,76,0.0011507647577673197,0.005892439745366573
packed,77,0.001195146469399333,0.0033707264810800552
packed,78,0.001197774545289576,0.0029027671553194523
packed,79,0.001165975583717227,0.002826129551976919
packed,80,0.0011027995496988297,0.0032155520748347044
packed,81,0.0010214175563305616,0.006415975280106068
packed,82,0.0009737504879012704,0.0028891016263514757
packed,83,0.0009108082158491015,0.003908579703420401
packed,84,0.0008382278028875589,0.006343956105411053
packed,85,0.0007946094265207648,0.0029927485156804323
packed,86,0.0007428911630995572,0.0033507072366774082
packed,87,0.0006865622708573937,0.003234558505937457
packed,88,0.0006284659611992538,0.002636088291183114
packed,89,0.0005706616211682558,0.007197321392595768
packed,90,0.0005392482853494585,0.0035190070047974586
packed,91,0.0005046529695391655,0.007490584626793861
packed,92,0.0004948124405927956,0.003370633814483881
packed,93,0.0004818036104552448,0.0027390236500650644
packed,94,0.0004646856978069991,0.003377228043973446
packed,95,0.0004433632711879909,0.0027152083348482847
packed,96,0.00041743990732356906,0.007249885238707066
packed,97,0.00041389651596546173,0.0033593960106372833
packed,98,0.0004034025187138468,0.0077599091455340385
packed,99,0.0004199066897854209,0.002964714542031288
packed,100,0.0004264931776560843,0.007383768446743488
