phase,split,run_path,action_unit_version,adaptation_buffer_ids,arm,encoder_version,model_version,objective_version,predictor_version,real_history_id,run_id,sample_id,seed,shape,mpc_iter,objective_stage,gd_iter,endpoint_candidate_id,c_model_initial,c_env_initial,c_model_endpoint,c_env_endpoint,g_model,g_env,omega,best_so_far_model_candidate_id,best_so_far_env_candidate_id,best_so_far_r_selected
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc5"", ""s4_executed_mpc6"", ""s4_executed_mpc7"", ""s4_executed_mpc8"", ""s4_executed_mpc9""]",OFFICIAL_ADAJEPA,10,10,0,10,s4_history_mpc10,ood_smalltee_official_n5,4,401,small_tee,10,full_horizon,99,g99_after,0.01382349617779255,0.01513737067580223,0.006881688255816698,0.009737290441989899,0.006941807921975851,0.005400080233812332,0.001541727688163519,g99_after,g74_before,0.00017390307039022446
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc6"", ""s4_executed_mpc7"", ""s4_executed_mpc8"", ""s4_executed_mpc9"", ""s4_executed_mpc10""]",OFFICIAL_ADAJEPA,11,11,0,11,s4_history_mpc11,ood_smalltee_official_n5,4,401,small_tee,11,full_horizon,0,g0_after,0.02696579322218895,0.013162604533135891,0.016594137996435165,0.022137295454740524,0.010371655225753784,-0.008974690921604633,0.019346346147358418,g0_after,g0_before,0.008974690921604633
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc6"", ""s4_executed_mpc7"", ""s4_executed_mpc8"", ""s4_executed_mpc9"", ""s4_executed_mpc10""]",OFFICIAL_ADAJEPA,11,11,0,11,s4_history_mpc11,ood_smalltee_official_n5,4,401,small_tee,11,full_horizon,24,g24_after,0.02696579322218895,0.013162604533135891,0.00794206839054823,0.01160314492881298,0.01902372483164072,0.0015594596043229103,0.01746426522731781,g24_after,g24_after,0.0
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc6"", ""s4_executed_mpc7"", ""s4_executed_mpc8"", ""s4_executed_mpc9"", ""s4_executed_mpc10""]",OFFICIAL_ADAJEPA,11,11,0,11,s4_history_mpc11,ood_smalltee_official_n5,4,401,small_tee,11,full_horizon,49,g49_after,0.02696579322218895,0.013162604533135891,0.007273043040186167,0.009764231741428375,0.019692750182002783,0.0033983727917075157,0.016294377390295267,g49_after,g49_after,0.0
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc6"", ""s4_executed_mpc7"", ""s4_executed_mpc8"", ""s4_executed_mpc9"", ""s4_executed_mpc10""]",OFFICIAL_ADAJEPA,11,11,0,11,s4_history_mpc11,ood_smalltee_official_n5,4,401,small_tee,11,full_horizon,74,g74_after,0.02696579322218895,0.013162604533135891,0.00715540861710906,0.009690497070550919,0.01981038460507989,0.0034721074625849724,0.016338277142494917,g74_after,g74_after,0.0
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc6"", ""s4_executed_mpc7"", ""s4_executed_mpc8"", ""s4_executed_mpc9"", ""s4_executed_mpc10""]",OFFICIAL_ADAJEPA,11,11,0,11,s4_history_mpc11,ood_smalltee_official_n5,4,401,small_tee,11,full_horizon,99,g99_after,0.02696579322218895,0.013162604533135891,0.00713877659291029,0.009660962969064713,0.01982701662927866,0.0035016415640711784,0.01632537506520748,g99_after,g99_after,0.0
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc7"", ""s4_executed_mpc8"", ""s4_executed_mpc9"", ""s4_executed_mpc10"", ""s4_executed_mpc11""]",OFFICIAL_ADAJEPA,12,12,0,12,s4_history_mpc12,ood_smalltee_official_n5,4,401,small_tee,12,full_horizon,0,g0_after,0.023324567824602127,0.019578253850340843,0.014996337704360485,0.013451912440359592,0.008328230120241642,0.006126341409981251,0.0022018887102603912,g0_after,g0_after,0.0
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc7"", ""s4_executed_mpc8"", ""s4_executed_mpc9"", ""s4_executed_mpc10"", ""s4_executed_mpc11""]",OFFICIAL_ADAJEPA,12,12,0,12,s4_history_mpc12,ood_smalltee_official_n5,4,401,small_tee,12,full_horizon,24,g24_after,0.023324567824602127,0.019578253850340843,0.007014906499534845,0.009098432026803493,0.01630966132506728,0.01047982182353735,0.005829839501529932,g24_after,g24_before,0.00032924581319093704
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc7"", ""s4_executed_mpc8"", ""s4_executed_mpc9"", ""s4_executed_mpc10"", ""s4_executed_mpc11""]",OFFICIAL_ADAJEPA,12,12,0,12,s4_history_mpc12,ood_smalltee_official_n5,4,401,small_tee,12,full_horizon,49,g49_after,0.023324567824602127,0.019578253850340843,0.0063635194674134254,0.008918821811676025,0.0169610483571887,0.010659432038664818,0.006301616318523884,g49_before,g24_before,0.00016968883574008942
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc7"", ""s4_executed_mpc8"", ""s4_executed_mpc9"", ""s4_executed_mpc10"", ""s4_executed_mpc11""]",OFFICIAL_ADAJEPA,12,12,0,12,s4_history_mpc12,ood_smalltee_official_n5,4,401,small_tee,12,full_horizon,74,g74_after,0.023324567824602127,0.019578253850340843,0.006253795698285103,0.008628249168395996,0.017070772126317024,0.010950004681944847,0.006120767444372177,g74_after,g74_before,5.1176175475120544e-06
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc7"", ""s4_executed_mpc8"", ""s4_executed_mpc9"", ""s4_executed_mpc10"", ""s4_executed_mpc11""]",OFFICIAL_ADAJEPA,12,12,0,12,s4_history_mpc12,ood_smalltee_official_n5,4,401,small_tee,12,full_horizon,99,g99_after,0.023324567824602127,0.019578253850340843,0.0062431450933218,0.008724158629775047,0.017081422731280327,0.010854095220565796,0.006227327510714531,g99_before,g74_before,0.00010103918612003326
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc8"", ""s4_executed_mpc9"", ""s4_executed_mpc10"", ""s4_executed_mpc11"", ""s4_executed_mpc12""]",OFFICIAL_ADAJEPA,13,13,0,13,s4_history_mpc13,ood_smalltee_official_n5,4,401,small_tee,13,full_horizon,0,g0_after,0.013845020905137062,0.01627875305712223,0.021476920694112778,0.018832454457879066,-0.007631899788975716,-0.002553701400756836,-0.00507819838821888,g0_before,g0_before,0.0
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc8"", ""s4_executed_mpc9"", ""s4_executed_mpc10"", ""s4_executed_mpc11"", ""s4_executed_mpc12""]",OFFICIAL_ADAJEPA,13,13,0,13,s4_history_mpc13,ood_smalltee_official_n5,4,401,small_tee,13,full_horizon,24,g24_after,0.013845020905137062,0.01627875305712223,0.006766580045223236,0.008997570723295212,0.007078440859913826,0.007281182333827019,-0.00020274147391319275,g24_before,g24_after,0.0004746951162815094
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc8"", ""s4_executed_mpc9"", ""s4_executed_mpc10"", ""s4_executed_mpc11"", ""s4_executed_mpc12""]",OFFICIAL_ADAJEPA,13,13,0,13,s4_history_mpc13,ood_smalltee_official_n5,4,401,small_tee,13,full_horizon,49,g49_after,0.013845020905137062,0.01627875305712223,0.00569907296448946,0.012185532599687576,0.008145947940647602,0.004093220457434654,0.004052727483212948,g49_before,g24_after,0.002859475091099739
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc8"", ""s4_executed_mpc9"", ""s4_executed_mpc10"", ""s4_executed_mpc11"", ""s4_executed_mpc12""]",OFFICIAL_ADAJEPA,13,13,0,13,s4_history_mpc13,ood_smalltee_official_n5,4,401,small_tee,13,full_horizon,74,g74_after,0.013845020905137062,0.01627875305712223,0.005510441027581692,0.012678420171141624,0.00833457987755537,0.003600332885980606,0.004734246991574764,g74_after,g24_after,0.0036808494478464127
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc8"", ""s4_executed_mpc9"", ""s4_executed_mpc10"", ""s4_executed_mpc11"", ""s4_executed_mpc12""]",OFFICIAL_ADAJEPA,13,13,0,13,s4_history_mpc13,ood_smalltee_official_n5,4,401,small_tee,13,full_horizon,99,g99_after,0.013845020905137062,0.01627875305712223,0.005477756727486849,0.012859353795647621,0.008367264177650213,0.0034193992614746094,0.004947864916175604,g99_after,g24_after,0.0038617830723524094
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc9"", ""s4_executed_mpc10"", ""s4_executed_mpc11"", ""s4_executed_mpc12"", ""s4_executed_mpc13""]",OFFICIAL_ADAJEPA,14,14,0,14,s4_history_mpc14,ood_smalltee_official_n5,4,401,small_tee,14,full_horizon,0,g0_after,0.011979125440120697,0.02933267503976822,0.03707844763994217,0.04734127223491669,-0.025099322199821472,-0.018008597195148468,-0.007090725004673004,g0_before,g0_before,0.0
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc9"", ""s4_executed_mpc10"", ""s4_executed_mpc11"", ""s4_executed_mpc12"", ""s4_executed_mpc13""]",OFFICIAL_ADAJEPA,14,14,0,14,s4_history_mpc14,ood_smalltee_official_n5,4,401,small_tee,14,full_horizon,24,g24_after,0.011979125440120697,0.02933267503976822,0.008082889020442963,0.01090968307107687,0.0038962364196777344,0.01842299196869135,-0.014526755549013615,g24_after,g24_after,0.0
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc9"", ""s4_executed_mpc10"", ""s4_executed_mpc11"", ""s4_executed_mpc12"", ""s4_executed_mpc13""]",OFFICIAL_ADAJEPA,14,14,0,14,s4_history_mpc14,ood_smalltee_official_n5,4,401,small_tee,14,full_horizon,49,g49_after,0.011979125440120697,0.02933267503976822,0.007067825645208359,0.009557988494634628,0.004911299794912338,0.01977468654513359,-0.014863386750221252,g49_after,g49_before,0.0002576243132352829
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc9"", ""s4_executed_mpc10"", ""s4_executed_mpc11"", ""s4_executed_mpc12"", ""s4_executed_mpc13""]",OFFICIAL_ADAJEPA,14,14,0,14,s4_history_mpc14,ood_smalltee_official_n5,4,401,small_tee,14,full_horizon,74,g74_after,0.011979125440120697,0.02933267503976822,0.0066536348313093185,0.011480104178190231,0.0053254906088113785,0.017852570861577988,-0.01252708025276661,g74_after,g49_before,0.002179739996790886
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc9"", ""s4_executed_mpc10"", ""s4_executed_mpc11"", ""s4_executed_mpc12"", ""s4_executed_mpc13""]",OFFICIAL_ADAJEPA,14,14,0,14,s4_history_mpc14,ood_smalltee_official_n5,4,401,small_tee,14,full_horizon,99,g99_after,0.011979125440120697,0.02933267503976822,0.006614393088966608,0.011826766654849052,0.005364732351154089,0.017505908384919167,-0.012141176033765078,g99_after,g49_before,0.002526402473449707
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc10"", ""s4_executed_mpc11"", ""s4_executed_mpc12"", ""s4_executed_mpc13"", ""s4_executed_mpc14""]",OFFICIAL_ADAJEPA,15,15,0,15,s4_history_mpc15,ood_smalltee_official_n5,4,401,small_tee,15,full_horizon,0,g0_after,0.016254181042313576,0.022734621539711952,0.022643834352493286,0.017241906374692917,-0.00638965331017971,0.005492715165019035,-0.011882368475198746,g0_before,g0_after,0.005492715165019035
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc10"", ""s4_executed_mpc11"", ""s4_executed_mpc12"", ""s4_executed_mpc13"", ""s4_executed_mpc14""]",OFFICIAL_ADAJEPA,15,15,0,15,s4_history_mpc15,ood_smalltee_official_n5,4,401,small_tee,15,full_horizon,24,g24_after,0.016254181042313576,0.022734621539711952,0.006701244506984949,0.008583302609622478,0.009552936535328627,0.014151318930089474,-0.004598382394760847,g24_after,g24_after,0.0
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc10"", ""s4_executed_mpc11"", ""s4_executed_mpc12"", ""s4_executed_mpc13"", ""s4_executed_mpc14""]",OFFICIAL_ADAJEPA,15,15,0,15,s4_history_mpc15,ood_smalltee_official_n5,4,401,small_tee,15,full_horizon,49,g49_after,0.016254181042313576,0.022734621539711952,0.0057129161432385445,0.010615292005240917,0.010541264899075031,0.012119329534471035,-0.0015780646353960037,g49_after,g24_after,0.0020319893956184387
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc10"", ""s4_executed_mpc11"", ""s4_executed_mpc12"", ""s4_executed_mpc13"", ""s4_executed_mpc14""]",OFFICIAL_ADAJEPA,15,15,0,15,s4_history_mpc15,ood_smalltee_official_n5,4,401,small_tee,15,full_horizon,74,g74_after,0.016254181042313576,0.022734621539711952,0.005377206951379776,0.016426214948296547,0.0108769740909338,0.006308406591415405,0.0045685674995183945,g74_after,g24_after,0.007842912338674068
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc10"", ""s4_executed_mpc11"", ""s4_executed_mpc12"", ""s4_executed_mpc13"", ""s4_executed_mpc14""]",OFFICIAL_ADAJEPA,15,15,0,15,s4_history_mpc15,ood_smalltee_official_n5,4,401,small_tee,15,full_horizon,99,g99_after,0.016254181042313576,0.022734621539711952,0.005326100625097752,0.018860667943954468,0.010928080417215824,0.0038739535957574844,0.00705412682145834,g99_after,g24_after,0.01027736533433199
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc11"", ""s4_executed_mpc12"", ""s4_executed_mpc13"", ""s4_executed_mpc14"", ""s4_executed_mpc15""]",OFFICIAL_ADAJEPA,16,16,0,16,s4_history_mpc16,ood_smalltee_official_n5,4,401,small_tee,16,full_horizon,0,g0_after,0.02477753534913063,0.03235252946615219,0.015070207417011261,0.013475820422172546,0.00970732793211937,0.018876709043979645,-0.009169381111860275,g0_after,g0_after,0.0
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc11"", ""s4_executed_mpc12"", ""s4_executed_mpc13"", ""s4_executed_mpc14"", ""s4_executed_mpc15""]",OFFICIAL_ADAJEPA,16,16,0,16,s4_history_mpc16,ood_smalltee_official_n5,4,401,small_tee,16,full_horizon,24,g24_after,0.02477753534913063,0.03235252946615219,0.006415676791220903,0.008896921761333942,0.018361858557909727,0.02345560770481825,-0.005093749146908522,g24_before,g24_after,0.00018773507326841354
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc11"", ""s4_executed_mpc12"", ""s4_executed_mpc13"", ""s4_executed_mpc14"", ""s4_executed_mpc15""]",OFFICIAL_ADAJEPA,16,16,0,16,s4_history_mpc16,ood_smalltee_official_n5,4,401,small_tee,16,full_horizon,49,g49_after,0.02477753534913063,0.03235252946615219,0.005846395622938871,0.00891103409230709,0.01893113972619176,0.0234414953738451,-0.004510355647653341,g49_after,g24_after,1.4112330973148346e-05
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc11"", ""s4_executed_mpc12"", ""s4_executed_mpc13"", ""s4_executed_mpc14"", ""s4_executed_mpc15""]",OFFICIAL_ADAJEPA,16,16,0,16,s4_history_mpc16,ood_smalltee_official_n5,4,401,small_tee,16,full_horizon,74,g74_after,0.02477753534913063,0.03235252946615219,0.005766475573182106,0.008966656401753426,0.019011059775948524,0.023385873064398766,-0.004374813288450241,g74_after,g24_after,6.973464041948318e-05
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc11"", ""s4_executed_mpc12"", ""s4_executed_mpc13"", ""s4_executed_mpc14"", ""s4_executed_mpc15""]",OFFICIAL_ADAJEPA,16,16,0,16,s4_history_mpc16,ood_smalltee_official_n5,4,401,small_tee,16,full_horizon,99,g99_after,0.02477753534913063,0.03235252946615219,0.0057537127286195755,0.009088081307709217,0.019023822620511055,0.023264448158442974,-0.004240625537931919,g99_after,g24_after,0.00019115954637527466
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc12"", ""s4_executed_mpc13"", ""s4_executed_mpc14"", ""s4_executed_mpc15"", ""s4_executed_mpc16""]",OFFICIAL_ADAJEPA,17,17,0,17,s4_history_mpc17,ood_smalltee_official_n5,4,401,small_tee,17,full_horizon,0,g0_after,0.011884137988090515,0.01850626990199089,0.0255600456148386,0.02258273959159851,-0.013675907626748085,-0.00407646968960762,-0.009599437937140465,g0_before,g0_before,0.0
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc12"", ""s4_executed_mpc13"", ""s4_executed_mpc14"", ""s4_executed_mpc15"", ""s4_executed_mpc16""]",OFFICIAL_ADAJEPA,17,17,0,17,s4_history_mpc17,ood_smalltee_official_n5,4,401,small_tee,17,full_horizon,24,g24_after,0.011884137988090515,0.01850626990199089,0.006471508648246527,0.010587983764708042,0.005412629339843988,0.007918286137282848,-0.00250565679743886,g24_after,g24_after,0.0
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc12"", ""s4_executed_mpc13"", ""s4_executed_mpc14"", ""s4_executed_mpc15"", ""s4_executed_mpc16""]",OFFICIAL_ADAJEPA,17,17,0,17,s4_history_mpc17,ood_smalltee_official_n5,4,401,small_tee,17,full_horizon,49,g49_after,0.011884137988090515,0.01850626990199089,0.00572510389611125,0.010724794119596481,0.006159034091979265,0.007781475782394409,-0.001622441690415144,g49_after,g49_before,0.0002144947648048401
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc12"", ""s4_executed_mpc13"", ""s4_executed_mpc14"", ""s4_executed_mpc15"", ""s4_executed_mpc16""]",OFFICIAL_ADAJEPA,17,17,0,17,s4_history_mpc17,ood_smalltee_official_n5,4,401,small_tee,17,full_horizon,74,g74_after,0.011884137988090515,0.01850626990199089,0.005327953025698662,0.02081000991165638,0.006556184962391853,-0.002303740009665489,0.008859924972057343,g74_after,g49_before,0.010299710556864738
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc12"", ""s4_executed_mpc13"", ""s4_executed_mpc14"", ""s4_executed_mpc15"", ""s4_executed_mpc16""]",OFFICIAL_ADAJEPA,17,17,0,17,s4_history_mpc17,ood_smalltee_official_n5,4,401,small_tee,17,full_horizon,99,g99_after,0.011884137988090515,0.01850626990199089,0.005281031131744385,0.022300802171230316,0.00660310685634613,-0.0037945322692394257,0.010397639125585556,g99_after,g49_before,0.011790502816438675
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc13"", ""s4_executed_mpc14"", ""s4_executed_mpc15"", ""s4_executed_mpc16"", ""s4_executed_mpc17""]",OFFICIAL_ADAJEPA,18,18,0,18,s4_history_mpc18,ood_smalltee_official_n5,4,401,small_tee,18,full_horizon,0,g0_after,0.013414003886282444,0.036450885236263275,0.03121405467391014,0.014573570340871811,-0.017800050787627697,0.021877314895391464,-0.03967736568301916,g0_before,g0_after,0.021877314895391464
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc13"", ""s4_executed_mpc14"", ""s4_executed_mpc15"", ""s4_executed_mpc16"", ""s4_executed_mpc17""]",OFFICIAL_ADAJEPA,18,18,0,18,s4_history_mpc18,ood_smalltee_official_n5,4,401,small_tee,18,full_horizon,24,g24_after,0.013414003886282444,0.036450885236263275,0.013552740216255188,0.010725588537752628,-0.000138736329972744,0.025725296698510647,-0.02586403302848339,g0_before,g24_before,0.025734019465744495
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc13"", ""s4_executed_mpc14"", ""s4_executed_mpc15"", ""s4_executed_mpc16"", ""s4_executed_mpc17""]",OFFICIAL_ADAJEPA,18,18,0,18,s4_history_mpc18,ood_smalltee_official_n5,4,401,small_tee,18,full_horizon,49,g49_after,0.013414003886282444,0.036450885236263275,0.006952714640647173,0.009188491851091385,0.006461289245635271,0.02726239338517189,-0.02080110413953662,g49_before,g49_before,0.0
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc13"", ""s4_executed_mpc14"", ""s4_executed_mpc15"", ""s4_executed_mpc16"", ""s4_executed_mpc17""]",OFFICIAL_ADAJEPA,18,18,0,18,s4_history_mpc18,ood_smalltee_official_n5,4,401,small_tee,18,full_horizon,74,g74_after,0.013414003886282444,0.036450885236263275,0.0061728740110993385,0.009200727567076683,0.0072411298751831055,0.027250157669186592,-0.020009027794003487,g74_before,g49_before,0.00016445759683847427
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc13"", ""s4_executed_mpc14"", ""s4_executed_mpc15"", ""s4_executed_mpc16"", ""s4_executed_mpc17""]",OFFICIAL_ADAJEPA,18,18,0,18,s4_history_mpc18,ood_smalltee_official_n5,4,401,small_tee,18,full_horizon,99,g99_after,0.013414003886282444,0.036450885236263275,0.0061211977154016495,0.008723745122551918,0.0072928061708807945,0.027727140113711357,-0.020434333942830563,g99_after,g99_after,0.0
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc14"", ""s4_executed_mpc15"", ""s4_executed_mpc16"", ""s4_executed_mpc17"", ""s4_executed_mpc18""]",OFFICIAL_ADAJEPA,19,19,0,19,s4_history_mpc19,ood_smalltee_official_n5,4,401,small_tee,19,full_horizon,0,g0_after,0.010745367035269737,0.013384704478085041,0.027189815416932106,0.019107090309262276,-0.01644444838166237,-0.005722385831177235,-0.010722062550485134,g0_before,g0_before,0.0
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc14"", ""s4_executed_mpc15"", ""s4_executed_mpc16"", ""s4_executed_mpc17"", ""s4_executed_mpc18""]",OFFICIAL_ADAJEPA,19,19,0,19,s4_history_mpc19,ood_smalltee_official_n5,4,401,small_tee,19,full_horizon,24,g24_after,0.010745367035269737,0.013384704478085041,0.006860118359327316,0.00832531601190567,0.003885248675942421,0.005059388466179371,-0.00117413979023695,g24_after,g24_after,0.0
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc14"", ""s4_executed_mpc15"", ""s4_executed_mpc16"", ""s4_executed_mpc17"", ""s4_executed_mpc18""]",OFFICIAL_ADAJEPA,19,19,0,19,s4_history_mpc19,ood_smalltee_official_n5,4,401,small_tee,19,full_horizon,49,g49_after,0.010745367035269737,0.013384704478085041,0.00606980687007308,0.009904734790325165,0.004675560165196657,0.0034799696877598763,0.001195590477436781,g49_after,g24_after,0.0015794187784194946
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc14"", ""s4_executed_mpc15"", ""s4_executed_mpc16"", ""s4_executed_mpc17"", ""s4_executed_mpc18""]",OFFICIAL_ADAJEPA,19,19,0,19,s4_history_mpc19,ood_smalltee_official_n5,4,401,small_tee,19,full_horizon,74,g74_after,0.010745367035269737,0.013384704478085041,0.005948388949036598,0.015088222920894623,0.004796978086233139,-0.0017035184428095818,0.006500496529042721,g74_after,g24_after,0.006762906908988953
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc14"", ""s4_executed_mpc15"", ""s4_executed_mpc16"", ""s4_executed_mpc17"", ""s4_executed_mpc18""]",OFFICIAL_ADAJEPA,19,19,0,19,s4_history_mpc19,ood_smalltee_official_n5,4,401,small_tee,19,full_horizon,99,g99_after,0.010745367035269737,0.013384704478085041,0.0059197451919317245,0.015792958438396454,0.004825621843338013,-0.002408253960311413,0.0072338758036494255,g99_after,g24_after,0.007467642426490784
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc0"", ""s4_executed_mpc1""]",OFFICIAL_ADAJEPA,2,2,0,2,s4_history_mpc2,ood_smalltee_official_n5,4,401,small_tee,2,terminal,0,g0_after,0.31570830941200256,0.6454637050628662,0.18358618021011353,0.34518948197364807,0.13212212920188904,0.30027422308921814,-0.1681520938873291,g0_after,g0_after,0.0
