phase,split,run_path,action_unit_version,adaptation_buffer_ids,arm,encoder_version,model_version,objective_version,predictor_version,real_history_id,run_id,sample_id,seed,shape,mpc_iter,objective_stage,pool_size,model_best_candidate_id,env_best_candidate_id,final_record_candidate_id,r_selected,r_final_record,eta_model_final_record,error_oscillation,numerical_tie_epsilon,model_tie_count_epsilon,r_selected_tie_min,r_selected_tie_max,model_best_margin,selected_bound_slack,final_bound_slack,g_model_final,g_env_final,omega_final
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_frozen_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc0""]",FROZEN,0,0,0,0,s4_history_mpc1,ood_smalltee_frozen_n5,4,401,small_tee,1,terminal,10,g99_after,g24_before,g99_after,0.1135537177324295,0.1135537177324295,0.0,0.5185840204358101,1e-06,2,0.1135537177324295,0.11355380713939667,9.872019290924072e-08,0.4050303027033806,0.4050303027033806,0.04676619544625282,0.15062326192855835,-0.10385706648230553
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_frozen_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc0"", ""s4_executed_mpc1""]",FROZEN,0,0,0,0,s4_history_mpc2,ood_smalltee_frozen_n5,4,401,small_tee,2,terminal,10,g99_after,g24_after,g99_after,0.015451014041900635,0.015451014041900635,0.0,0.1301589384675026,1e-06,2,0.015451014041900635,0.015451058745384216,8.568167686462402e-08,0.11470792442560196,0.11470792442560196,0.10304399579763412,0.15335474908351898,-0.05031075328588486
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_frozen_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc0"", ""s4_executed_mpc1"", ""s4_executed_mpc2""]",FROZEN,0,0,0,0,s4_history_mpc3,ood_smalltee_frozen_n5,4,401,small_tee,3,terminal,10,g99_after,g24_after,g99_after,0.004308030009269714,0.004308030009269714,0.0,0.08929013088345528,1e-06,2,0.004308030009269714,0.004308074712753296,3.725290298461914e-08,0.08498210087418556,0.08498210087418556,0.23336539417505264,0.14601589739322662,0.08734949678182602
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_frozen_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc0"", ""s4_executed_mpc1"", ""s4_executed_mpc2"", ""s4_executed_mpc3""]",FROZEN,0,0,0,0,s4_history_mpc4,ood_smalltee_frozen_n5,4,401,small_tee,4,terminal,10,g99_after,g0_after,g99_after,0.07352864742279053,0.07352864742279053,0.0,0.1594921201467514,1e-06,2,0.07352864742279053,0.07352869212627411,1.862645149230957e-08,0.08596347272396088,0.08596347272396088,0.1661832295358181,0.045150578022003174,0.12103265151381493
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_frozen_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc0"", ""s4_executed_mpc1"", ""s4_executed_mpc2"", ""s4_executed_mpc3"", ""s4_executed_mpc4""]",FROZEN,0,0,0,0,s4_history_mpc5,ood_smalltee_frozen_n5,4,401,small_tee,5,full_horizon,10,g99_after,g99_after,g99_after,0.0,0.0,0.0,0.01044650562107563,1e-06,2,0.0,2.421438694000244e-08,2.514570951461792e-08,0.01044650562107563,0.01044650562107563,0.02557054255157709,0.02363293245434761,0.0019376100972294807
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_frozen_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc1"", ""s4_executed_mpc2"", ""s4_executed_mpc3"", ""s4_executed_mpc4"", ""s4_executed_mpc5""]",FROZEN,0,0,0,0,s4_history_mpc6,ood_smalltee_frozen_n5,4,401,small_tee,6,full_horizon,10,g99_after,g24_after,g99_after,0.010698270052671432,0.010698270052671432,0.0,0.01873593032360077,1e-06,2,0.010698270052671432,0.010698286816477776,2.8870999813079834e-08,0.008037660270929337,0.008037660270929337,0.018003080040216446,-0.0007328502833843231,0.01873593032360077
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_frozen_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc2"", ""s4_executed_mpc3"", ""s4_executed_mpc4"", ""s4_executed_mpc5"", ""s4_executed_mpc6""]",FROZEN,0,0,0,0,s4_history_mpc7,ood_smalltee_frozen_n5,4,401,small_tee,7,full_horizon,10,g99_after,g49_after,g99_after,0.0038879122585058212,0.0038879122585058212,0.0,0.012102428823709488,1e-06,2,0.0038879122585058212,0.0038879523053765297,3.073364496231079e-08,0.008214516565203667,0.008214516565203667,0.024983325973153114,0.017283929511904716,0.007699396461248398
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_frozen_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc3"", ""s4_executed_mpc4"", ""s4_executed_mpc5"", ""s4_executed_mpc6"", ""s4_executed_mpc7""]",FROZEN,0,0,0,0,s4_history_mpc8,ood_smalltee_frozen_n5,4,401,small_tee,8,full_horizon,10,g99_after,g24_before,g99_after,0.008535408414900303,0.008535408414900303,0.0,0.021442795637995005,1e-06,2,0.008535408414900303,0.0085354158654809,2.9802322387695312e-08,0.012907387223094702,0.012907387223094702,0.020934063475579023,-0.0004604104906320572,0.02139447396621108
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,[],OFFICIAL_ADAJEPA,0,0,0,0,s0_history_mpc0,ood_smalltee_official_n5,0,1,small_tee,0,terminal,10,g99_after,g99_after,g99_after,0.0,0.0,0.0,0.15422417223453522,1e-06,2,0.0,7.450580596923828e-08,1.4156103134155273e-07,0.15422417223453522,0.15422417223453522,1.8971211537718773,1.9853148311376572,-0.08819367736577988
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s0_executed_mpc0""]",OFFICIAL_ADAJEPA,1,1,0,1,s0_history_mpc1,ood_smalltee_official_n5,0,1,small_tee,1,terminal,10,g99_after,g99_after,g99_after,0.0,0.0,0.0,0.09146882593631744,1e-06,2,0.0,1.341104507446289e-07,7.599592208862305e-07,0.09146882593631744,0.09146882593631744,0.07438458129763603,0.040085289627313614,0.03429929167032242
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s0_executed_mpc0"", ""s0_executed_mpc1""]",OFFICIAL_ADAJEPA,2,2,0,2,s0_history_mpc2,ood_smalltee_official_n5,0,1,small_tee,2,terminal,10,g99_after,g0_before,g99_after,0.011011414229869843,0.011011414229869843,0.0,0.05764826387166977,1e-06,2,0.011011388152837753,0.011011414229869843,3.5390257835388184e-08,0.04663684964179993,0.04663684964179993,0.031509093940258026,-0.011011414229869843,0.04252050817012787
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s0_executed_mpc0"", ""s0_executed_mpc1"", ""s0_executed_mpc2""]",OFFICIAL_ADAJEPA,3,3,0,3,s0_history_mpc3,ood_smalltee_official_n5,0,1,small_tee,3,terminal,10,g99_after,g24_after,g99_after,0.021279403939843178,0.021279403939843178,0.0,0.045091163367033005,1e-06,2,0.021279403939843178,0.021279433742165565,7.450580596923828e-09,0.023811759427189827,0.023811759427189827,0.02197778970003128,0.015753671526908875,0.006224118173122406
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s0_executed_mpc0"", ""s0_executed_mpc1"", ""s0_executed_mpc2"", ""s0_executed_mpc3""]",OFFICIAL_ADAJEPA,4,4,0,4,s0_history_mpc4,ood_smalltee_official_n5,0,1,small_tee,4,terminal,10,g99_after,g24_before,g99_after,0.008651336655020714,0.008651336655020714,0.0,0.031755417585372925,1e-06,2,0.00865132175385952,0.008651336655020714,1.862645149230957e-08,0.02310408093035221,0.02310408093035221,0.026872336864471436,0.03618540242314339,-0.009313065558671951
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,[],OFFICIAL_ADAJEPA,0,0,0,0,s1_history_mpc0,ood_smalltee_official_n5,1,101,small_tee,0,terminal,10,g99_after,g49_after,g99_after,0.12151539325714111,0.12151539325714111,0.0,0.7606918215751648,1e-06,2,0.12151539325714111,0.12151569128036499,4.0978193283081055e-07,0.6391764283180237,0.6391764283180237,2.804156094789505,2.112910807132721,0.6912452876567841
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s1_executed_mpc0""]",OFFICIAL_ADAJEPA,1,1,0,1,s1_history_mpc1,ood_smalltee_official_n5,1,101,small_tee,1,terminal,10,g99_after,g99_before,g99_after,0.0,0.0,0.0,0.6528692245483398,1e-06,2,0.0,0.0,1.564621925354004e-07,0.6528692245483398,0.6528692245483398,0.11510263383388519,0.6649550199508667,-0.5498523861169815
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s1_executed_mpc0"", ""s1_executed_mpc1""]",OFFICIAL_ADAJEPA,2,2,0,2,s1_history_mpc2,ood_smalltee_official_n5,1,101,small_tee,2,terminal,10,g99_after,g0_after,g99_after,0.0362018346786499,0.0362018346786499,0.0,0.3552658502012491,1e-06,2,0.0362018346786499,0.036201849579811096,2.421438694000244e-08,0.3190640155225992,0.3190640155225992,0.035729099065065384,0.02183440327644348,0.013894695788621902
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s1_executed_mpc0"", ""s1_executed_mpc1"", ""s1_executed_mpc2""]",OFFICIAL_ADAJEPA,3,3,0,3,s1_history_mpc3,ood_smalltee_official_n5,1,101,small_tee,3,terminal,10,g99_after,g99_after,g99_after,0.0,0.0,0.0,0.06990186497569084,1e-06,2,0.0,1.4901161193847656e-08,3.259629011154175e-08,0.06990186497569084,0.06990186497569084,0.0117598632350564,0.022121958434581757,-0.010362095199525356
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s1_executed_mpc0"", ""s1_executed_mpc1"", ""s1_executed_mpc2"", ""s1_executed_mpc3""]",OFFICIAL_ADAJEPA,4,4,0,4,s1_history_mpc4,ood_smalltee_official_n5,1,101,small_tee,4,terminal,10,g99_after,g49_before,g99_after,0.001822926104068756,0.001822926104068756,0.0,0.020109626464545727,1e-06,2,0.001822926104068756,0.0018229484558105469,2.3283064365386963e-08,0.01828670036047697,0.01828670036047697,0.019742163829505444,0.025188453495502472,-0.005446289665997028
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s1_executed_mpc0"", ""s1_executed_mpc1"", ""s1_executed_mpc2"", ""s1_executed_mpc3"", ""s1_executed_mpc4""]",OFFICIAL_ADAJEPA,5,5,0,5,s1_history_mpc5,ood_smalltee_official_n5,1,101,small_tee,5,full_horizon,10,g99_after,g49_after,g99_after,0.0013560689985752106,0.0013560689985752106,0.0,0.004358495585620403,1e-06,2,0.0013560689985752106,0.0013560745865106583,3.725290298461914e-09,0.0030024265870451927,0.0030024265870451927,0.007334406254813075,0.005761057138442993,0.001573349116370082
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s1_executed_mpc1"", ""s1_executed_mpc2"", ""s1_executed_mpc3"", ""s1_executed_mpc4"", ""s1_executed_mpc5""]",OFFICIAL_ADAJEPA,6,6,0,6,s1_history_mpc6,ood_smalltee_official_n5,1,101,small_tee,6,full_horizon,10,g99_before,g49_before,g99_after,0.0003061671741306782,0.00030616438016295433,0.0,0.008751274552196264,1e-06,2,0.00030616438016295433,0.0003061671741306782,0.0,0.008445107378065586,0.00844511017203331,0.00309351971372962,0.007369899190962315,-0.004276379477232695
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s1_executed_mpc2"", ""s1_executed_mpc3"", ""s1_executed_mpc4"", ""s1_executed_mpc5"", ""s1_executed_mpc6""]",OFFICIAL_ADAJEPA,7,7,0,7,s1_history_mpc7,ood_smalltee_official_n5,1,101,small_tee,7,full_horizon,10,g99_before,g0_after,g99_after,0.001183100277557969,0.0011830960866063833,2.3283064365386963e-10,0.004374576499685645,1e-06,2,0.0011830960866063833,0.001183100277557969,2.3283064365386963e-10,0.003191476222127676,0.0031914806459099054,0.0013867071829736233,8.404441177845001e-05,0.0013026627711951733
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,[],OFFICIAL_ADAJEPA,0,0,0,0,s2_history_mpc0,ood_smalltee_official_n5,2,201,small_tee,0,terminal,10,g99_after,g24_before,g99_after,0.02297312766313553,0.02297312766313553,0.0,0.18705333769321442,1e-06,2,0.02297312766313553,0.022973157465457916,1.1175870895385742e-08,0.1640802100300789,0.1640802100300789,0.2771788723766804,0.417954221367836,-0.14077534899115562
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s2_executed_mpc0""]",OFFICIAL_ADAJEPA,1,1,0,1,s2_history_mpc1,ood_smalltee_official_n5,2,201,small_tee,1,terminal,10,g99_after,g99_before,g99_after,4.0978193283081055e-08,4.0978193283081055e-08,0.0,0.19074442237615585,1e-06,2,0.0,4.0978193283081055e-08,9.313225746154785e-09,0.19074438139796257,0.19074438139796257,0.192226342856884,0.021080326288938522,0.17114601656794548
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s2_executed_mpc0"", ""s2_executed_mpc1""]",OFFICIAL_ADAJEPA,2,2,0,2,s2_history_mpc2,ood_smalltee_official_n5,2,201,small_tee,2,terminal,10,g99_after,g0_after,g99_after,0.012785099446773529,0.012785099446773529,0.0,0.11565938778221607,1e-06,2,0.012785099446773529,0.012785147875547409,2.2351741790771484e-08,0.10287428833544254,0.10287428833544254,0.02188822254538536,0.012468084692955017,0.009420137852430344
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s2_executed_mpc0"", ""s2_executed_mpc1"", ""s2_executed_mpc2""]",OFFICIAL_ADAJEPA,3,3,0,3,s2_history_mpc3,ood_smalltee_official_n5,2,201,small_tee,3,terminal,10,g99_after,g24_after,g99_after,0.020447909832000732,0.020447909832000732,0.0,0.15967117249965668,1e-06,2,0.020447909832000732,0.020447954535484314,1.30385160446167e-08,0.13922326266765594,0.13922326266765594,0.03567284345626831,-0.017950594425201416,0.05362343788146973
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s2_executed_mpc0"", ""s2_executed_mpc1"", ""s2_executed_mpc2"", ""s2_executed_mpc3""]",OFFICIAL_ADAJEPA,4,4,0,4,s2_history_mpc4,ood_smalltee_official_n5,2,201,small_tee,4,terminal,10,g99_after,g74_before,g99_after,0.0013683512806892395,0.0013683512806892395,0.0,0.06037663668394089,1e-06,2,0.0013683512806892395,0.0013683661818504333,1.1175870895385742e-08,0.05900828540325165,0.05900828540325165,0.02945258468389511,0.025006208568811417,0.0044463761150836945
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s2_executed_mpc0"", ""s2_executed_mpc1"", ""s2_executed_mpc2"", ""s2_executed_mpc3"", ""s2_executed_mpc4""]",OFFICIAL_ADAJEPA,5,5,0,5,s2_history_mpc5,ood_smalltee_official_n5,2,201,small_tee,5,full_horizon,10,g99_after,g49_before,g99_after,0.0012538349255919456,0.0012538349255919456,0.0,0.012760465033352375,1e-06,2,0.0012538349255919456,0.0012538367882370949,1.862645149230957e-09,0.01150663010776043,0.01150663010776043,0.006723866332322359,0.008299022912979126,-0.0015751565806567669
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,[],OFFICIAL_ADAJEPA,0,0,0,0,s3_history_mpc0,ood_smalltee_official_n5,3,301,small_tee,0,terminal,10,g99_after,g49_after,g99_after,0.0158277228474617,0.0158277228474617,0.0,0.28023536875844,1e-06,2,0.0158277228474617,0.015827760100364685,2.9802322387695312e-08,0.2644076459109783,0.2644076459109783,2.000001411885023,2.201694570481777,-0.20169315859675407
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc0""]",OFFICIAL_ADAJEPA,1,1,0,1,s3_history_mpc1,ood_smalltee_official_n5,3,301,small_tee,1,terminal,10,g99_after,g74_after,g99_after,0.00020102225244045258,0.00020102225244045258,0.0,0.04485578741878271,1e-06,2,0.00020101899281144142,0.00020102225244045258,7.450580596923828e-09,0.04465476516634226,0.04465476516634226,0.07044949382543564,0.02681440534070134,0.0436350884847343
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc0"", ""s3_executed_mpc1""]",OFFICIAL_ADAJEPA,2,2,0,2,s3_history_mpc2,ood_smalltee_official_n5,3,301,small_tee,2,terminal,10,g99_after,g0_before,g99_after,0.004892203491181135,0.004892203491181135,0.0,0.06820001592859626,1e-06,2,0.0048922025598585606,0.004892203491181135,7.450580596923828e-09,0.06330781243741512,0.06330781243741512,0.061655523255467415,-0.004892203491181135,0.06654772674664855
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc0"", ""s3_executed_mpc1"", ""s3_executed_mpc2""]",OFFICIAL_ADAJEPA,3,3,0,3,s3_history_mpc3,ood_smalltee_official_n5,3,301,small_tee,3,terminal,10,g99_after,g0_before,g99_after,0.013903100043535233,0.013903100043535233,0.0,0.05711694434285164,1e-06,2,0.013903100043535233,0.01390310749411583,3.725290298461914e-09,0.043213844299316406,0.043213844299316406,0.03681640699505806,-0.013903100043535233,0.05071950703859329
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc0"", ""s3_executed_mpc1"", ""s3_executed_mpc2"", ""s3_executed_mpc3""]",OFFICIAL_ADAJEPA,4,4,0,4,s3_history_mpc4,ood_smalltee_official_n5,3,301,small_tee,4,terminal,10,g99_after,g49_after,g99_after,3.3836811780929565e-05,3.3836811780929565e-05,0.0,0.023472662083804607,1e-06,2,3.3836811780929565e-05,3.3853575587272644e-05,7.450580596923828e-09,0.023438825272023678,0.023438825272023678,0.02679415885359049,0.00836721807718277,0.01842694077640772
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,[],OFFICIAL_ADAJEPA,0,0,0,0,s4_history_mpc0,ood_smalltee_official_n5,4,401,small_tee,0,terminal,10,g99_after,g74_after,g99_after,0.0019528120756149292,0.0019528120756149292,0.0,0.1667703203856945,1e-06,2,0.0019528120756149292,0.0019528865814208984,6.705522537231445e-08,0.16481750831007957,0.16481750831007957,2.757592646405101,2.769146829843521,-0.011554183438420296
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc0""]",OFFICIAL_ADAJEPA,1,1,0,1,s4_history_mpc1,ood_smalltee_official_n5,4,401,small_tee,1,terminal,10,g99_after,g24_after,g99_after,0.35227398574352264,0.35227398574352264,0.0,0.676066093146801,1e-06,2,0.35227392613887787,0.35227398574352264,1.043081283569336e-07,0.32379210740327835,0.32379210740327835,0.0551287904381752,-0.14621657133102417,0.20134536176919937
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc5"", ""s4_executed_mpc6"", ""s4_executed_mpc7"", ""s4_executed_mpc8"", ""s4_executed_mpc9""]",OFFICIAL_ADAJEPA,10,10,0,10,s4_history_mpc10,ood_smalltee_official_n5,4,401,small_tee,10,full_horizon,10,g99_after,g74_before,g99_after,0.00017390307039022446,0.00017390307039022446,0.0,0.001612058375030756,1e-06,2,0.000173899345099926,0.00017390307039022446,8.381903171539307e-09,0.0014381553046405315,0.0014381553046405315,0.006941807921975851,0.005400080233812332,0.001541727688163519
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc6"", ""s4_executed_mpc7"", ""s4_executed_mpc8"", ""s4_executed_mpc9"", ""s4_executed_mpc10""]",OFFICIAL_ADAJEPA,11,11,0,11,s4_history_mpc11,ood_smalltee_official_n5,4,401,small_tee,11,full_horizon,10,g99_after,g99_after,g99_after,0.0,0.0,0.0,0.019346346147358418,1e-06,2,0.0,7.450580596923828e-09,2.7939677238464355e-09,0.019346346147358418,0.019346346147358418,0.01982701662927866,0.0035016415640711784,0.01632537506520748
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc7"", ""s4_executed_mpc8"", ""s4_executed_mpc9"", ""s4_executed_mpc10"", ""s4_executed_mpc11""]",OFFICIAL_ADAJEPA,12,12,0,12,s4_history_mpc12,ood_smalltee_official_n5,4,401,small_tee,12,full_horizon,10,g99_before,g74_before,g99_after,0.00010103918612003326,0.00010102707892656326,0.0,0.006341993808746338,1e-06,2,0.00010102707892656326,0.00010103918612003326,0.0,0.006240954622626305,0.006240966729819775,0.017081422731280327,0.010854095220565796,0.006227327510714531
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc8"", ""s4_executed_mpc9"", ""s4_executed_mpc10"", ""s4_executed_mpc11"", ""s4_executed_mpc12""]",OFFICIAL_ADAJEPA,13,13,0,13,s4_history_mpc13,ood_smalltee_official_n5,4,401,small_tee,13,full_horizon,10,g99_after,g24_after,g99_after,0.0038617830723524094,0.0038617830723524094,0.0,0.010436381213366985,1e-06,2,0.0038617830723524094,0.0038617849349975586,8.381903171539307e-09,0.006574598141014576,0.006574598141014576,0.008367264177650213,0.0034193992614746094,0.004947864916175604
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc9"", ""s4_executed_mpc10"", ""s4_executed_mpc11"", ""s4_executed_mpc12"", ""s4_executed_mpc13""]",OFFICIAL_ADAJEPA,14,14,0,14,s4_history_mpc14,ood_smalltee_official_n5,4,401,small_tee,14,full_horizon,10,g99_after,g49_before,g99_after,0.002526402473449707,0.002526402473449707,0.0,0.015125782694667578,1e-06,2,0.002526402473449707,0.002526402473449707,6.984919309616089e-09,0.01259938022121787,0.01259938022121787,0.005364732351154089,0.017505908384919167,-0.012141176033765078
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc10"", ""s4_executed_mpc11"", ""s4_executed_mpc12"", ""s4_executed_mpc13"", ""s4_executed_mpc14""]",OFFICIAL_ADAJEPA,15,15,0,15,s4_history_mpc15,ood_smalltee_official_n5,4,401,small_tee,15,full_horizon,10,g99_after,g24_after,g99_after,0.01027736533433199,0.01027736533433199,0.0,0.018936509266495705,1e-06,2,0.01027736533433199,0.01027738954871893,1.0244548320770264e-08,0.008659143932163715,0.008659143932163715,0.010928080417215824,0.0038739535957574844,0.00705412682145834
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc11"", ""s4_executed_mpc12"", ""s4_executed_mpc13"", ""s4_executed_mpc14"", ""s4_executed_mpc15""]",OFFICIAL_ADAJEPA,16,16,0,16,s4_history_mpc16,ood_smalltee_official_n5,4,401,small_tee,16,full_horizon,10,g99_after,g24_after,g99_after,0.00019115954637527466,0.00019115954637527466,0.0,0.009169381111860275,1e-06,2,0.00019115954637527466,0.00019117165356874466,2.7939677238464355e-09,0.008978221565485,0.008978221565485,0.019023822620511055,0.023264448158442974,-0.004240625537931919
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc12"", ""s4_executed_mpc13"", ""s4_executed_mpc14"", ""s4_executed_mpc15"", ""s4_executed_mpc16""]",OFFICIAL_ADAJEPA,17,17,0,17,s4_history_mpc17,ood_smalltee_official_n5,4,401,small_tee,17,full_horizon,10,g99_after,g49_before,g99_after,0.011790502816438675,0.011790502816438675,0.0,0.01999707706272602,1e-06,2,0.011790502816438675,0.011790508404374123,1.0244548320770264e-08,0.008206574246287346,0.008206574246287346,0.00660310685634613,-0.0037945322692394257,0.010397639125585556
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc13"", ""s4_executed_mpc14"", ""s4_executed_mpc15"", ""s4_executed_mpc16"", ""s4_executed_mpc17""]",OFFICIAL_ADAJEPA,18,18,0,18,s4_history_mpc18,ood_smalltee_official_n5,4,401,small_tee,18,full_horizon,10,g99_after,g99_after,g99_after,0.0,0.0,0.0,0.03967736568301916,1e-06,2,0.0,2.2351741790771484e-08,9.778887033462524e-09,0.03967736568301916,0.03967736568301916,0.0072928061708807945,0.027727140113711357,-0.020434333942830563
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc14"", ""s4_executed_mpc15"", ""s4_executed_mpc16"", ""s4_executed_mpc17"", ""s4_executed_mpc18""]",OFFICIAL_ADAJEPA,19,19,0,19,s4_history_mpc19,ood_smalltee_official_n5,4,401,small_tee,19,full_horizon,10,g99_after,g24_after,g99_after,0.007467642426490784,0.007467642426490784,0.0,0.01795594673603773,1e-06,2,0.007467642426490784,0.0074676573276519775,6.51925802230835e-09,0.010488304309546947,0.010488304309546947,0.004825621843338013,-0.002408253960311413,0.0072338758036494255
ood,val_small_tee,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_small_tee_official_n5,pushobj_norm_envapi_v1,"[""s4_executed_mpc0"", ""s4_executed_mpc1""]",OFFICIAL_ADAJEPA,2,2,0,2,s4_history_mpc2,ood_smalltee_official_n5,4,401,small_tee,2,terminal,10,g99_after,g24_after,g99_after,0.037077486515045166,0.037077486515045166,0.0,0.19875821471214294,1e-06,2,0.037077486515045166,0.03707757592201233,5.587935447692871e-08,0.16168072819709778,0.16168072819709778,0.2796536087989807,0.42024439573287964,-0.14059078693389893
