case_id,anchor_id,mpc,candidate_id,variant,model_cost,true_cost,anchor_shift,true_error
val_T|T|s0,val_T|T|s0|m4,4,g99_before,predictor_official_shadow,0.006860990542918444,0.01939822919666767,1.7308630049228668e-06,0.012537238653749228
val_T|T|s0,val_T|T|s0|m4,4,g99_after,predictor_official_shadow,0.006861015222966671,0.019398214295506477,1.7397105693817139e-06,0.012537199072539806
val_T|T|s1,val_T|T|s1|m2,2,g0_before,frozen,0.01317069586366415,0.015174226835370064,1.0943040251731873e-06,0.0020035309717059135
val_T|T|s1,val_T|T|s1|m2,2,g0_after,frozen,0.024417374283075333,0.019386664032936096,-4.284083843231201e-06,-0.0050307102501392365
val_T|T|s1,val_T|T|s1|m2,2,g24_before,frozen,0.004369789268821478,0.0033333725295960903,-7.795169949531555e-07,-0.0010364167392253876
val_T|T|s1,val_T|T|s1|m2,2,g24_after,frozen,0.004979367833584547,0.0038453724700957537,-5.294568836688995e-07,-0.0011339953634887934
val_T|T|s1,val_T|T|s1|m2,2,g49_before,frozen,0.003941782750189304,0.0038992445915937424,-5.606561899185181e-07,-4.253815859556198e-05
val_T|T|s1,val_T|T|s1|m2,2,g49_after,frozen,0.003941148519515991,0.0032696889247745275,-5.83939254283905e-07,-0.0006714595947414637
val_T|T|s1,val_T|T|s1|m2,2,g74_before,frozen,0.003818962024524808,0.005489774513989687,-5.392357707023621e-07,0.001670812489464879
val_T|T|s1,val_T|T|s1|m2,2,g74_after,frozen,0.003817041404545307,0.0054828752763569355,-5.403999239206314e-07,0.0016658338718116283
val_T|T|s1,val_T|T|s1|m2,2,g99_before,frozen,0.00380686460994184,0.0054366253316402435,-5.21540641784668e-07,0.0016297607216984034
val_T|T|s1,val_T|T|s1|m2,2,g99_after,frozen,0.0038068611174821854,0.005436629522591829,-5.187466740608215e-07,0.001629768405109644
val_T|T|s1,val_T|T|s1|m2,2,g0_before,predictor_official_shadow,0.015074027702212334,0.015174226835370064,-1.1734664440155029e-07,0.0001001991331577301
val_T|T|s1,val_T|T|s1|m2,2,g0_after,predictor_official_shadow,0.023206576704978943,0.019386664032936096,-5.241483449935913e-06,-0.0038199126720428467
val_T|T|s1,val_T|T|s1|m2,2,g24_before,predictor_official_shadow,0.005557437427341938,0.0033333725295960903,-2.1420419216156006e-06,-0.0022240648977458477
val_T|T|s1,val_T|T|s1|m2,2,g24_after,predictor_official_shadow,0.006766050588339567,0.0038453724700957537,-1.8919818103313446e-06,-0.0029206781182438135
val_T|T|s1,val_T|T|s1|m2,2,g49_before,predictor_official_shadow,0.004685545805841684,0.0038992445915937424,-1.930631697177887e-06,-0.000786301214247942
val_T|T|s1,val_T|T|s1|m2,2,g49_after,predictor_official_shadow,0.0046938383020460606,0.0032696889247745275,-1.9436702132225037e-06,-0.001424149377271533
val_T|T|s1,val_T|T|s1|m2,2,g74_before,predictor_official_shadow,0.004154674243181944,0.005489774513989687,-1.914333552122116e-06,0.001335100270807743
val_T|T|s1,val_T|T|s1|m2,2,g74_after,predictor_official_shadow,0.004165217746049166,0.0054828752763569355,-1.914333552122116e-06,0.0013176575303077698
val_T|T|s1,val_T|T|s1|m2,2,g99_before,predictor_official_shadow,0.004244509618729353,0.0054366253316402435,-1.8915161490440369e-06,0.0011921157129108906
val_T|T|s1,val_T|T|s1|m2,2,g99_after,predictor_official_shadow,0.004244479350745678,0.005436629522591829,-1.8943101167678833e-06,0.0011921501718461514
val_T|T|s1,val_T|T|s1|m4,4,g0_before,frozen,0.013251150958240032,0.0142543725669384,-5.504116415977478e-07,0.001003221608698368
val_T|T|s1,val_T|T|s1|m4,4,g0_after,frozen,0.04900941252708435,0.023844124749302864,6.258487701416016e-07,-0.025165287777781487
val_T|T|s1,val_T|T|s1|m4,4,g24_before,frozen,0.0055865515023469925,0.010251272469758987,-1.3345852494239807e-06,0.004664720967411995
val_T|T|s1,val_T|T|s1|m4,4,g24_after,frozen,0.006483363453298807,0.011277105659246445,-1.4095567166805267e-06,0.0047937422059476376
val_T|T|s1,val_T|T|s1|m4,4,g49_before,frozen,0.004381331615149975,0.0055662356317043304,-1.3243407011032104e-06,0.0011849040165543556
val_T|T|s1,val_T|T|s1|m4,4,g49_after,frozen,0.004380176309496164,0.005543322768062353,-1.3010576367378235e-06,0.0011631464585661888
val_T|T|s1,val_T|T|s1|m4,4,g74_before,frozen,0.004191247280687094,0.005563897080719471,-1.1757947504520416e-06,0.0013726498000323772
val_T|T|s1,val_T|T|s1|m4,4,g74_after,frozen,0.0041886670514941216,0.00557114789262414,-1.1753290891647339e-06,0.0013824808411300182
val_T|T|s1,val_T|T|s1|m4,4,g99_before,frozen,0.004173422697931528,0.005218757316470146,-1.1986121535301208e-06,0.001045334618538618
val_T|T|s1,val_T|T|s1|m4,4,g99_after,frozen,0.004173420835286379,0.005218733102083206,-1.2014061212539673e-06,0.0010453122667968273
val_T|T|s1,val_T|T|s1|m4,4,g0_before,predictor_official_shadow,0.02139129489660263,0.0142543725669384,-3.1515955924987793e-06,-0.00713692232966423
val_T|T|s1,val_T|T|s1|m4,4,g0_after,predictor_official_shadow,0.028568889945745468,0.023844124749302864,-2.175569534301758e-06,-0.004724765196442604
val_T|T|s1,val_T|T|s1|m4,4,g24_before,predictor_official_shadow,0.016367943957448006,0.010251272469758987,-4.032626748085022e-06,-0.006116671487689018
val_T|T|s1,val_T|T|s1|m4,4,g24_after,predictor_official_shadow,0.018682772293686867,0.011277105659246445,-4.082918167114258e-06,-0.007405666634440422
val_T|T|s1,val_T|T|s1|m4,4,g49_before,predictor_official_shadow,0.012456432916224003,0.0055662356317043304,-3.97954136133194e-06,-0.006890197284519672
val_T|T|s1,val_T|T|s1|m4,4,g49_after,predictor_official_shadow,0.012516899034380913,0.005543322768062353,-3.96091490983963e-06,-0.00697357626631856
val_T|T|s1,val_T|T|s1|m4,4,g74_before,predictor_official_shadow,0.010699820704758167,0.005563897080719471,-3.85381281375885e-06,-0.005135923624038696
val_T|T|s1,val_T|T|s1|m4,4,g74_after,predictor_official_shadow,0.010727956891059875,0.00557114789262414,-3.8603320717811584e-06,-0.005156808998435736
val_T|T|s1,val_T|T|s1|m4,4,g99_before,predictor_official_shadow,0.011033677496016026,0.005218757316470146,-3.869645297527313e-06,-0.005814920179545879
val_T|T|s1,val_T|T|s1|m4,4,g99_after,predictor_official_shadow,0.01103358156979084,0.005218733102083206,-3.871507942676544e-06,-0.005814848467707634
val_T|T|s2,val_T|T|s2|m2,2,g0_before,frozen,0.020517170429229736,0.024001052603125572,-3.3527612686157227e-08,0.003483882173895836
val_T|T|s2,val_T|T|s2|m2,2,g0_after,frozen,0.050227660685777664,0.02598019316792488,-2.4028122425079346e-06,-0.024247467517852783
val_T|T|s2,val_T|T|s2|m2,2,g24_before,frozen,0.007543363142758608,0.021191010251641273,4.810281097888947e-07,0.013647647108882666
val_T|T|s2,val_T|T|s2|m2,2,g24_after,frozen,0.008148143999278545,0.02059609442949295,7.012858986854553e-07,0.012447950430214405
val_T|T|s2,val_T|T|s2|m2,2,g49_before,frozen,0.006389806512743235,0.016128746792674065,-1.862645149230957e-08,0.00973894027993083
val_T|T|s2,val_T|T|s2|m2,2,g49_after,frozen,0.006396072916686535,0.01582283526659012,-1.3504177331924438e-08,0.009426762349903584
val_T|T|s2,val_T|T|s2|m2,2,g74_before,frozen,0.0062370505183935165,0.013976049609482288,-2.0116567611694336e-07,0.007738999091088772
val_T|T|s2,val_T|T|s2|m2,2,g74_after,frozen,0.006234943401068449,0.014246569946408272,-1.9744038581848145e-07,0.008011626545339823
val_T|T|s2,val_T|T|s2|m2,2,g99_before,frozen,0.00622001476585865,0.01565917767584324,-1.3969838619232178e-07,0.009439162909984589
val_T|T|s2,val_T|T|s2|m2,2,g99_after,frozen,0.006220013834536076,0.015659168362617493,-1.4435499906539917e-07,0.009439154528081417
val_T|T|s2,val_T|T|s2|m2,2,g0_before,predictor_official_shadow,0.01864853873848915,0.024001052603125572,-3.166496753692627e-07,0.005352513864636421
val_T|T|s2,val_T|T|s2|m2,2,g0_after,predictor_official_shadow,0.055260058492422104,0.02598019316792488,-2.1941959857940674e-06,-0.029279865324497223
val_T|T|s2,val_T|T|s2|m2,2,g24_before,predictor_official_shadow,0.007649898529052734,0.021191010251641273,2.0349398255348206e-07,0.013541111722588539
val_T|T|s2,val_T|T|s2|m2,2,g24_after,predictor_official_shadow,0.007736347150057554,0.02059609442949295,3.869645297527313e-07,0.012859747279435396
val_T|T|s2,val_T|T|s2|m2,2,g49_before,predictor_official_shadow,0.006613417062908411,0.016128746792674065,-2.584420144557953e-07,0.009515329729765654
val_T|T|s2,val_T|T|s2|m2,2,g49_after,predictor_official_shadow,0.006551526486873627,0.01582283526659012,-2.561137080192566e-07,0.009271308779716492
val_T|T|s2,val_T|T|s2|m2,2,g74_before,predictor_official_shadow,0.006737742107361555,0.013976049609482288,-4.367902874946594e-07,0.007238307502120733
val_T|T|s2,val_T|T|s2|m2,2,g74_after,predictor_official_shadow,0.0067377518862485886,0.014246569946408272,-4.237517714500427e-07,0.007508818060159683
val_T|T|s2,val_T|T|s2|m2,2,g99_before,predictor_official_shadow,0.006643281783908606,0.01565917767584324,-3.7904828786849976e-07,0.009015895891934633
val_T|T|s2,val_T|T|s2|m2,2,g99_after,predictor_official_shadow,0.006643296219408512,0.015659168362617493,-3.80445271730423e-07,0.00901587214320898
val_T|T|s2,val_T|T|s2|m4,4,g0_before,frozen,0.019513383507728577,0.020342854782938957,-1.948326826095581e-06,0.0008294712752103806
val_T|T|s2,val_T|T|s2|m4,4,g0_after,frozen,0.03398170322179794,0.03879866003990173,8.646398782730103e-06,0.00481695681810379
val_T|T|s2,val_T|T|s2|m4,4,g24_before,frozen,0.007357746362686157,0.03195580095052719,2.1080486476421356e-06,0.024598054587841034
val_T|T|s2,val_T|T|s2|m4,4,g24_after,frozen,0.007413255982100964,0.0314444862306118,7.497146725654602e-07,0.024031230248510838
val_T|T|s2,val_T|T|s2|m4,4,g49_before,frozen,0.005957742687314749,0.02639785408973694,-4.4750049710273743e-07,0.02044011140242219
val_T|T|s2,val_T|T|s2|m4,4,g49_after,frozen,0.0059611499309539795,0.0258827805519104,-4.1117891669273376e-07,0.01992163062095642
val_T|T|s2,val_T|T|s2|m4,4,g74_before,frozen,0.005868569947779179,0.029147740453481674,1.0244548320770264e-07,0.023279170505702496
val_T|T|s2,val_T|T|s2|m4,4,g74_after,frozen,0.005867107771337032,0.02813611924648285,1.3364478945732117e-07,0.022269011475145817
val_T|T|s2,val_T|T|s2|m4,4,g99_before,frozen,0.005857035983353853,0.028392072767019272,-2.468004822731018e-08,0.02253503678366542
val_T|T|s2,val_T|T|s2|m4,4,g99_after,frozen,0.005857034120708704,0.028392072767019272,-2.6542693376541138e-08,0.022535038646310568
val_T|T|s2,val_T|T|s2|m4,4,g0_before,predictor_official_shadow,0.021431125700473785,0.020342854782938957,-4.541128873825073e-06,-0.0010882709175348282
val_T|T|s2,val_T|T|s2|m4,4,g0_after,predictor_official_shadow,0.03141127526760101,0.03879866003990173,4.582107067108154e-06,0.00738738477230072
val_T|T|s2,val_T|T|s2|m4,4,g24_before,predictor_official_shadow,0.00809856690466404,0.03195580095052719,-6.724148988723755e-07,0.02385723404586315
val_T|T|s2,val_T|T|s2|m4,4,g24_after,predictor_official_shadow,0.009083450771868229,0.0314444862306118,-2.0312145352363586e-06,0.022361035458743572
val_T|T|s2,val_T|T|s2|m4,4,g49_before,predictor_official_shadow,0.0072565097361803055,0.02639785408973694,-2.909451723098755e-06,0.019141344353556633
val_T|T|s2,val_T|T|s2|m4,4,g49_after,predictor_official_shadow,0.007334757596254349,0.0258827805519104,-2.9085204005241394e-06,0.01854802295565605
val_T|T|s2,val_T|T|s2|m4,4,g74_before,predictor_official_shadow,0.006968802772462368,0.029147740453481674,-2.4489127099514008e-06,0.022178937681019306
val_T|T|s2,val_T|T|s2|m4,4,g74_after,predictor_official_shadow,0.0069410004653036594,0.02813611924648285,-2.4177134037017822e-06,0.02119511878117919
val_T|T|s2,val_T|T|s2|m4,4,g99_before,predictor_official_shadow,0.006977376528084278,0.028392072767019272,-2.562999725341797e-06,0.021414696238934994
val_T|T|s2,val_T|T|s2|m4,4,g99_after,predictor_official_shadow,0.006977339740842581,0.028392072767019272,-2.566725015640259e-06,0.02141473302617669
val_L|L|s0,val_L|L|s0|m2,2,g0_before,frozen,0.021274248138070107,0.026301439851522446,-2.421438694000244e-08,0.005027191713452339
val_L|L|s0,val_L|L|s0|m2,2,g0_after,frozen,0.04771339148283005,0.14225240051746368,-2.8908252716064453e-06,0.09453900903463364
val_L|L|s0,val_L|L|s0|m2,2,g24_before,frozen,0.0039609745144844055,0.009708764031529427,-4.5262277126312256e-07,0.005747789517045021
val_L|L|s0,val_L|L|s0|m2,2,g24_after,frozen,0.004446967504918575,0.025025703012943268,-7.860362529754639e-07,0.020578735508024693
val_L|L|s0,val_L|L|s0|m2,2,g49_before,frozen,0.0032951203174889088,0.011729149147868156,-2.1420419216156006e-07,0.008434028830379248
val_L|L|s0,val_L|L|s0|m2,2,g49_after,frozen,0.00324835954234004,0.00985931046307087,-1.648440957069397e-07,0.006610950920730829
val_L|L|s0,val_L|L|s0|m2,2,g74_before,frozen,0.003189738607034087,0.009059426374733448,-3.888271749019623e-08,0.005869687767699361
val_L|L|s0,val_L|L|s0|m2,2,g74_after,frozen,0.003190364222973585,0.010125887580215931,-4.0512531995773315e-08,0.006935523357242346
