action_unit_version,adaptation_buffer_ids,arm,c_env_ref,c_env_ref_proprio,c_env_ref_visual,c_env_samever,c_env_samever_proprio,c_env_samever_visual,c_hat_native,candidate,candidate_environment_actions,candidate_model_actions,encoder_version,gd_iter,model_version,mpc_iter,objective_coefficients,objective_stage,objective_version,official_environment_metrics,oracle_wall_s,predictor_version,real_history_id,run_id,sample_id,seed,shape,sidecar
pushobj_norm_envapi_v1,"[""s0_executed_mpc0"", ""s0_executed_mpc1"", ""s0_executed_mpc2"", ""s0_executed_mpc3""]",OFFICIAL_ADAJEPA,0.027959678322076797,0.008411165326833725,0.019548512995243073,0.027979880571365356,0.008411165326833725,0.01956871524453163,0.004106039181351662,u_before,25,5,4,99,4,4,,terminal,0,"{""state_dist"": 30.308013916015625, ""success"": false}",0.08916410000000496,4,s0_history_mpc4,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m4_g99_before_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc0"", ""s0_executed_mpc1"", ""s0_executed_mpc2"", ""s0_executed_mpc3""]",OFFICIAL_ADAJEPA,0.0279596745967865,0.008411160670220852,0.019548512995243073,0.027979876846075058,0.008411160670220852,0.01956871524453163,0.004106032196432352,u_after,25,5,4,99,4,4,,terminal,0,"{""state_dist"": 30.307994842529297, ""success"": false}",0.11179470000000435,4,s0_history_mpc4,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m4_g99_after_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc0"", ""s0_executed_mpc1"", ""s0_executed_mpc2"", ""s0_executed_mpc3"", ""s0_executed_mpc4""]",OFFICIAL_ADAJEPA,0.007234533317387104,0.003621156793087721,0.003613376757130027,0.007212487980723381,0.003621156793087721,0.003591331420466304,0.004427081905305386,u_before,25,5,5,0,5,5,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 77.28308868408203, ""success"": false}",0.10421009999999598,5,s0_history_mpc5,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m5_g0_before_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc0"", ""s0_executed_mpc1"", ""s0_executed_mpc2"", ""s0_executed_mpc3"", ""s0_executed_mpc4""]",OFFICIAL_ADAJEPA,0.0060441456735134125,0.0016388967633247375,0.004405248910188675,0.006021661218255758,0.0016388967633247375,0.004382764454931021,0.005392325576394796,u_after,25,5,5,0,5,5,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 65.34649658203125, ""success"": true}",0.1303259999999966,5,s0_history_mpc5,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m5_g0_after_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc0"", ""s0_executed_mpc1"", ""s0_executed_mpc2"", ""s0_executed_mpc3"", ""s0_executed_mpc4""]",OFFICIAL_ADAJEPA,0.00391759118065238,0.0012995918514207006,0.0026179994456470013,0.003901303745806217,0.0012995918514207006,0.002601711777970195,0.0017286326037719846,u_before,25,5,5,24,5,5,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 26.657331466674805, ""success"": false}",0.10246260000000262,5,s0_history_mpc5,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m5_g24_before_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc0"", ""s0_executed_mpc1"", ""s0_executed_mpc2"", ""s0_executed_mpc3"", ""s0_executed_mpc4""]",OFFICIAL_ADAJEPA,0.003806227119639516,0.0012512134853750467,0.002555013634264469,0.0037904996424913406,0.0012512134853750467,0.002539286157116294,0.0016939928755164146,u_after,25,5,5,24,5,5,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 26.483640670776367, ""success"": false}",0.12805529999999976,5,s0_history_mpc5,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m5_g24_after_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc0"", ""s0_executed_mpc1"", ""s0_executed_mpc2"", ""s0_executed_mpc3"", ""s0_executed_mpc4""]",OFFICIAL_ADAJEPA,0.0033596521243453026,0.0010325382463634014,0.002327113877981901,0.003345147706568241,0.0010325382463634014,0.0023126094602048397,0.0015391872730106115,u_before,25,5,5,49,5,5,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 25.76133155822754, ""success"": true}",0.10213200000000455,5,s0_history_mpc5,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m5_g49_before_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc0"", ""s0_executed_mpc1"", ""s0_executed_mpc2"", ""s0_executed_mpc3"", ""s0_executed_mpc4""]",OFFICIAL_ADAJEPA,0.0032514063641428947,0.001003194716759026,0.0022482117637991905,0.0032373247668147087,0.001003194716759026,0.0022341301664710045,0.0015380502445623279,u_after,25,5,5,49,5,5,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 25.360214233398438, ""success"": true}",0.13456380000000223,5,s0_history_mpc5,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m5_g49_after_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc0"", ""s0_executed_mpc1"", ""s0_executed_mpc2"", ""s0_executed_mpc3"", ""s0_executed_mpc4""]",OFFICIAL_ADAJEPA,0.0033296842593699694,0.0010289212223142385,0.002300763037055731,0.0033152110408991575,0.0010289212223142385,0.002286289818584919,0.0015198125038295984,u_before,25,5,5,74,5,5,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 26.914499282836914, ""success"": true}",0.0950380000000024,5,s0_history_mpc5,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m5_g74_before_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc0"", ""s0_executed_mpc1"", ""s0_executed_mpc2"", ""s0_executed_mpc3"", ""s0_executed_mpc4""]",OFFICIAL_ADAJEPA,0.0033057001419365406,0.0010304831666871905,0.0022752168588340282,0.003291343804448843,0.0010304831666871905,0.0022608605213463306,0.0015195357846096158,u_after,25,5,5,74,5,5,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 26.944843292236328, ""success"": true}",0.12294359999999926,5,s0_history_mpc5,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m5_g74_after_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc0"", ""s0_executed_mpc1"", ""s0_executed_mpc2"", ""s0_executed_mpc3"", ""s0_executed_mpc4""]",OFFICIAL_ADAJEPA,0.0033092668745666742,0.0010173770133405924,0.002291889861226082,0.0032949286978691816,0.0010173770133405924,0.0022775516845285892,0.0015167491510510445,u_before,25,5,5,99,5,5,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 26.835941314697266, ""success"": true}",0.09873119999999602,5,s0_history_mpc5,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m5_g99_before_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc0"", ""s0_executed_mpc1"", ""s0_executed_mpc2"", ""s0_executed_mpc3"", ""s0_executed_mpc4""]",OFFICIAL_ADAJEPA,0.0033092692028731108,0.001017379341647029,0.002291889861226082,0.003294931026175618,0.001017379341647029,0.0022775516845285892,0.001516748801805079,u_after,25,5,5,99,5,5,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 26.83595848083496, ""success"": true}",0.1354229000000018,5,s0_history_mpc5,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m5_g99_after_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc1"", ""s0_executed_mpc2"", ""s0_executed_mpc3"", ""s0_executed_mpc4"", ""s0_executed_mpc5""]",OFFICIAL_ADAJEPA,0.004123138263821602,0.002010645577684045,0.0021124929189682007,0.004112923517823219,0.002010645577684045,0.002102278172969818,0.0024166139774024487,u_before,25,5,6,0,6,6,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 75.28071594238281, ""success"": true}",0.12120719999999352,6,s0_history_mpc6,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m6_g0_before_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc1"", ""s0_executed_mpc2"", ""s0_executed_mpc3"", ""s0_executed_mpc4"", ""s0_executed_mpc5""]",OFFICIAL_ADAJEPA,0.009779371321201324,0.0046284873969852924,0.005150883924216032,0.009751467034220695,0.0046284873969852924,0.00512298010289669,0.004276953637599945,u_after,25,5,6,0,6,6,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 73.76974487304688, ""success"": false}",0.15020670000000536,6,s0_history_mpc6,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m6_g0_after_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc1"", ""s0_executed_mpc2"", ""s0_executed_mpc3"", ""s0_executed_mpc4"", ""s0_executed_mpc5""]",OFFICIAL_ADAJEPA,0.0033376235514879227,0.0009735915227793157,0.002364031970500946,0.0033273277804255486,0.0009735915227793157,0.002353736199438572,0.001227621571160853,u_before,25,5,6,24,6,6,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 25.070419311523438, ""success"": false}",0.11575779999999725,6,s0_history_mpc6,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m6_g24_before_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc1"", ""s0_executed_mpc2"", ""s0_executed_mpc3"", ""s0_executed_mpc4"", ""s0_executed_mpc5""]",OFFICIAL_ADAJEPA,0.003573552006855607,0.0011019615922123194,0.0024715904146432877,0.0035622871946543455,0.0011019615922123194,0.002460325602442026,0.00116220791824162,u_after,25,5,6,24,6,6,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 26.76136589050293, ""success"": false}",0.1486586999999986,6,s0_history_mpc6,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m6_g24_after_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc1"", ""s0_executed_mpc2"", ""s0_executed_mpc3"", ""s0_executed_mpc4"", ""s0_executed_mpc5""]",OFFICIAL_ADAJEPA,0.0038196875248104334,0.0012520223390311003,0.002567665185779333,0.003806348890066147,0.0012520223390311003,0.0025543265510350466,0.0011016919743269682,u_before,25,5,6,49,6,6,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 28.94100570678711, ""success"": false}",0.11184209999999695,6,s0_history_mpc6,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m6_g49_before_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc1"", ""s0_executed_mpc2"", ""s0_executed_mpc3"", ""s0_executed_mpc4"", ""s0_executed_mpc5""]",OFFICIAL_ADAJEPA,0.003906724043190479,0.0012754363706335425,0.0026312877889722586,0.0038928757421672344,0.0012754363706335425,0.00261743925511837,0.0011038394877687097,u_after,25,5,6,49,6,6,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 29.15238380432129, ""success"": false}",0.14893430000000052,6,s0_history_mpc6,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m6_g49_after_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc1"", ""s0_executed_mpc2"", ""s0_executed_mpc3"", ""s0_executed_mpc4"", ""s0_executed_mpc5""]",OFFICIAL_ADAJEPA,0.003815622068941593,0.0012227599509060383,0.002592862118035555,0.0038024892564862967,0.0012227599509060383,0.0025797293055802584,0.0010957858758047223,u_before,25,5,6,74,6,6,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 29.24155616760254, ""success"": false}",0.11030840000000097,6,s0_history_mpc6,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m6_g74_before_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc1"", ""s0_executed_mpc2"", ""s0_executed_mpc3"", ""s0_executed_mpc4"", ""s0_executed_mpc5""]",OFFICIAL_ADAJEPA,0.0038196321111172438,0.0012267699930816889,0.002592862118035555,0.0038064992986619473,0.0012267699930816889,0.0025797293055802584,0.0010956223122775555,u_after,25,5,6,74,6,6,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 29.287006378173828, ""success"": false}",0.13626749999999532,6,s0_history_mpc6,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m6_g74_after_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc1"", ""s0_executed_mpc2"", ""s0_executed_mpc3"", ""s0_executed_mpc4"", ""s0_executed_mpc5""]",OFFICIAL_ADAJEPA,0.0038181371055543423,0.0012445850297808647,0.0025735520757734776,0.0038051221054047346,0.0012445850297808647,0.00256053707562387,0.001095073763281107,u_before,25,5,6,99,6,6,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 29.404987335205078, ""success"": false}",0.11373780000000266,6,s0_history_mpc6,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m6_g99_before_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc1"", ""s0_executed_mpc2"", ""s0_executed_mpc3"", ""s0_executed_mpc4"", ""s0_executed_mpc5""]",OFFICIAL_ADAJEPA,0.0038181303534656763,0.0012445782776921988,0.0025735520757734776,0.0038051153533160686,0.0012445782776921988,0.00256053707562387,0.0010950735304504633,u_after,25,5,6,99,6,6,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 29.404924392700195, ""success"": false}",0.1491004000000018,6,s0_history_mpc6,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m6_g99_after_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc2"", ""s0_executed_mpc3"", ""s0_executed_mpc4"", ""s0_executed_mpc5"", ""s0_executed_mpc6""]",OFFICIAL_ADAJEPA,0.005139431916177273,0.002588661853224039,0.0025507700629532337,0.005129873752593994,0.002588661853224039,0.0025412121322005987,0.002995697781443596,u_before,25,5,7,0,7,7,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 76.84815979003906, ""success"": false}",0.1269887000000054,7,s0_history_mpc7,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m7_g0_before_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc2"", ""s0_executed_mpc3"", ""s0_executed_mpc4"", ""s0_executed_mpc5"", ""s0_executed_mpc6""]",OFFICIAL_ADAJEPA,0.006716457195580006,0.0025200804229825735,0.004196377005428076,0.006711561232805252,0.0025200804229825735,0.004191480576992035,0.004252759739756584,u_after,25,5,7,0,7,7,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 68.3624496459961, ""success"": false}",0.15485409999999433,7,s0_history_mpc7,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m7_g0_after_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc2"", ""s0_executed_mpc3"", ""s0_executed_mpc4"", ""s0_executed_mpc5"", ""s0_executed_mpc6""]",OFFICIAL_ADAJEPA,0.0030888477340340614,0.0007837369339540601,0.0023051106836646795,0.0030840816907584667,0.0007837369339540601,0.0023003448732197285,0.0012485558399930596,u_before,25,5,7,24,7,7,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 23.243816375732422, ""success"": false}",0.11460789999999577,7,s0_history_mpc7,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m7_g24_before_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc2"", ""s0_executed_mpc3"", ""s0_executed_mpc4"", ""s0_executed_mpc5"", ""s0_executed_mpc6""]",OFFICIAL_ADAJEPA,0.0029076766222715378,0.0007152747712098062,0.0021924017928540707,0.002903830725699663,0.0007152747712098062,0.002188555896282196,0.001196453464217484,u_after,25,5,7,24,7,7,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 22.257173538208008, ""success"": false}",0.14607140000000385,7,s0_history_mpc7,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m7_g24_after_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc2"", ""s0_executed_mpc3"", ""s0_executed_mpc4"", ""s0_executed_mpc5"", ""s0_executed_mpc6""]",OFFICIAL_ADAJEPA,0.0029857908375561237,0.0008401437662541866,0.002145647071301937,0.002984111662954092,0.0008401437662541866,0.0021439678966999054,0.0010996462078765035,u_before,25,5,7,49,7,7,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 25.162534713745117, ""success"": true}",0.1144272000000015,7,s0_history_mpc7,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m7_g49_before_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc2"", ""s0_executed_mpc3"", ""s0_executed_mpc4"", ""s0_executed_mpc5"", ""s0_executed_mpc6""]",OFFICIAL_ADAJEPA,0.003002054523676634,0.0008789924904704094,0.0021230620332062244,0.00300014391541481,0.0008789924904704094,0.002121151424944401,0.0010965097462758422,u_after,25,5,7,49,7,7,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 25.66016960144043, ""success"": false}",0.13614259999999945,7,s0_history_mpc7,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m7_g49_after_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc2"", ""s0_executed_mpc3"", ""s0_executed_mpc4"", ""s0_executed_mpc5"", ""s0_executed_mpc6""]",OFFICIAL_ADAJEPA,0.0029270832892507315,0.0008546693716198206,0.002072413917630911,0.0029250613879412413,0.0008546693716198206,0.0020703920163214207,0.0010871293488889933,u_before,25,5,7,74,7,7,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 24.098121643066406, ""success"": false}",0.12298459999999523,7,s0_history_mpc7,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m7_g74_before_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc2"", ""s0_executed_mpc3"", ""s0_executed_mpc4"", ""s0_executed_mpc5"", ""s0_executed_mpc6""]",OFFICIAL_ADAJEPA,0.0029252981767058372,0.0008528843754902482,0.002072413917630911,0.002923276275396347,0.0008528843754902482,0.0020703920163214207,0.0010870305122807622,u_after,25,5,7,74,7,7,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 24.08522605895996, ""success"": false}",0.15388880000000427,7,s0_history_mpc7,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m7_g74_after_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc2"", ""s0_executed_mpc3"", ""s0_executed_mpc4"", ""s0_executed_mpc5"", ""s0_executed_mpc6""]",OFFICIAL_ADAJEPA,0.00294122495688498,0.0008721013437025249,0.0020691235549747944,0.0029391010757535696,0.0008721013437025249,0.002066999673843384,0.0010856620501726866,u_before,25,5,7,99,7,7,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 24.42542266845703, ""success"": false}",0.11905459999999835,7,s0_history_mpc7,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m7_g99_before_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc2"", ""s0_executed_mpc3"", ""s0_executed_mpc4"", ""s0_executed_mpc5"", ""s0_executed_mpc6""]",OFFICIAL_ADAJEPA,0.0029412207659333944,0.0008720971527509391,0.0020691235549747944,0.002939096884801984,0.0008720971527509391,0.002066999673843384,0.001085661700926721,u_after,25,5,7,99,7,7,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 24.425392150878906, ""success"": false}",0.1497703999999942,7,s0_history_mpc7,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m7_g99_after_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc3"", ""s0_executed_mpc4"", ""s0_executed_mpc5"", ""s0_executed_mpc6"", ""s0_executed_mpc7""]",OFFICIAL_ADAJEPA,0.004127005580812693,0.0021916339173913,0.0019353716634213924,0.004121564794331789,0.0021916339173913,0.001929930760525167,0.0026003445964306593,u_before,25,5,8,0,8,8,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 75.9806900024414, ""success"": true}",0.13246410000000708,8,s0_history_mpc8,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m8_g0_before_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc3"", ""s0_executed_mpc4"", ""s0_executed_mpc5"", ""s0_executed_mpc6"", ""s0_executed_mpc7""]",OFFICIAL_ADAJEPA,0.008050256408751011,0.0024998763110488653,0.005550379864871502,0.008016646839678288,0.0024998763110488653,0.0055167702957987785,0.004147539846599102,u_after,25,5,8,0,8,8,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 69.5663833618164, ""success"": false}",0.16267830000001027,8,s0_history_mpc8,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m8_g0_after_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc3"", ""s0_executed_mpc4"", ""s0_executed_mpc5"", ""s0_executed_mpc6"", ""s0_executed_mpc7""]",OFFICIAL_ADAJEPA,0.002656759461387992,0.0007117529748938978,0.001945006544701755,0.002650566166266799,0.0007117529748938978,0.0019388131331652403,0.001167768845334649,u_before,25,5,8,24,8,8,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 24.901805877685547, ""success"": true}",0.1315529999999967,8,s0_history_mpc8,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m8_g24_before_outcome.npz
