phase,split,arm,gd_iter,shape,n_contrasts,n_samples,aggregation_unit,mae,rmse,spearman,sign_accuracy,false_improvement_count,false_improvement_rate_all,predicted_improvement_count,false_improvement_rate_given_predicted_improvement,numerical_tie_epsilon,thresholded_sign_accuracy_all,thresholded_false_improvement_count,thresholded_false_improvement_rate_all,thresholded_predicted_improvement_count,thresholded_false_improvement_rate_given_predicted_improvement,mean_abs_delta_pred,mean_abs_delta_env_samever,max_env_worsening_under_predicted_improvement,encoder_coordinate_delta_mae
ood,val_I,OFFICIAL_ADAJEPA,24,I,87,5,contrast (repeated within episode; not independent samples),0.004056976733450917,0.014140607907301048,0.09778012684989429,0.5632183908045977,32,0.367816091954023,64,0.5,1e-06,0.5517241379310345,32,0.367816091954023,64,0.5,0.0011740760294313747,0.004207305891182402,0.020795464515686035,1.1850025333549784e-05
ood,val_I,OFFICIAL_ADAJEPA,49,I,87,5,contrast (repeated within episode; not independent samples),0.002260086581581968,0.007357801177868693,-0.015418823357877086,0.5287356321839081,33,0.3793103448275862,66,0.5,1e-06,0.4827586206896552,32,0.367816091954023,65,0.49230769230769234,0.00013186592319659117,0.002191149873188001,0.05267965793609619,8.109927541394343e-06
ood,val_I,OFFICIAL_ADAJEPA,74,I,87,5,contrast (repeated within episode; not independent samples),0.0009723816591518363,0.004600919762992222,-0.049792228621418674,0.40229885057471265,52,0.5977011494252874,87,0.5977011494252874,1e-06,0.3448275862068966,36,0.41379310344827586,62,0.5806451612903226,1.640089562740819e-05,0.000964051669185189,0.024657368659973145,7.961175522242469e-07
ood,val_I,OFFICIAL_ADAJEPA,99,I,87,5,contrast (repeated within episode; not independent samples),2.8432100668720814e-08,6.697659335088407e-08,0.06952944110635269,0.39080459770114945,38,0.4367816091954023,78,0.48717948717948717,1e-06,1.0,0,0.0,0,,2.478174437051532e-08,1.228917604205252e-08,1.1920928955078125e-07,2.0874471500002105e-10
ood,val_I,PREDICTOR_ONLY,0,I,87,5,contrast (repeated within episode; not independent samples),0.038249323711912524,0.08322935423618703,0.5055405700955019,0.7586206896551724,10,0.11494252873563218,41,0.24390243902439024,1e-06,0.7586206896551724,10,0.11494252873563218,41,0.24390243902439024,0.0465190329043002,0.04832095730964137,0.08091342449188232,0.0
ood,val_I,PREDICTOR_ONLY,24,I,87,5,contrast (repeated within episode; not independent samples),0.004634771504086153,0.01454457345171234,0.08312677699205365,0.5517241379310345,27,0.3103448275862069,61,0.4426229508196721,1e-06,0.5517241379310345,27,0.3103448275862069,61,0.4426229508196721,0.001211515906127705,0.004693269470021471,0.03530538082122803,0.0
ood,val_I,PREDICTOR_ONLY,49,I,87,5,contrast (repeated within episode; not independent samples),0.0016785729542674347,0.0063827239675827005,-0.20306918422395565,0.4482758620689655,39,0.4482758620689655,71,0.5492957746478874,1e-06,0.42528735632183906,37,0.42528735632183906,70,0.5285714285714286,0.0001456396702420095,0.0016055340161440015,0.05267965793609619,0.0
ood,val_I,PREDICTOR_ONLY,74,I,87,5,contrast (repeated within episode; not independent samples),0.0004551802820729456,0.00321185611105165,0.05545151751313991,0.47126436781609193,46,0.5287356321839081,87,0.5287356321839081,1e-06,0.4482758620689655,30,0.3448275862068966,63,0.47619047619047616,1.82069415205169e-05,0.0004503682748168364,0.002401411533355713,0.0
ood,val_I,PREDICTOR_ONLY,99,I,87,5,contrast (repeated within episode; not independent samples),3.47185280473753e-08,7.618262385906454e-08,-0.10689822665262706,0.367816091954023,41,0.47126436781609193,78,0.5256410256410257,1e-06,1.0,0,0.0,0,,2.8421395811541327e-08,1.3447976831732126e-08,1.1920928955078125e-07,0.0
ood,val_small_tee,FROZEN,0,small_tee,35,5,contrast (repeated within episode; not independent samples),0.0955344713293016,0.19500708552709428,0.5134453781512606,0.6571428571428571,5,0.14285714285714285,16,0.3125,1e-06,0.6571428571428571,5,0.14285714285714285,16,0.3125,0.11398902431662594,0.12998688219647322,0.030765593983232975,0.0
ood,val_small_tee,FROZEN,24,small_tee,35,5,contrast (repeated within episode; not independent samples),0.009278337657451629,0.017462098757401703,-0.10812324929971989,0.4857142857142857,8,0.22857142857142856,19,0.42105263157894735,1e-06,0.4857142857142857,8,0.22857142857142856,19,0.42105263157894735,0.005664079410157033,0.006747529429516622,0.04141621291637421,0.0
ood,val_small_tee,FROZEN,49,small_tee,35,5,contrast (repeated within episode; not independent samples),0.002467120990955404,0.004211132643110294,0.10196078431372549,0.6,9,0.2571428571428571,25,0.36,1e-06,0.6,9,0.2571428571428571,25,0.36,0.0006762925801532609,0.002737893955782056,0.006759390234947205,0.0
ood,val_small_tee,FROZEN,74,small_tee,35,5,contrast (repeated within episode; not independent samples),0.0005810123070010117,0.00118256199806971,0.011484593837535015,0.5142857142857142,13,0.37142857142857144,30,0.43333333333333335,1e-06,0.4857142857142857,11,0.3142857142857143,28,0.39285714285714285,3.272050858608314e-05,0.0005670201765107257,0.004197105765342712,0.0
ood,val_small_tee,FROZEN,99,small_tee,35,5,contrast (repeated within episode; not independent samples),2.8172507882118225e-08,4.263766020363325e-08,0.4856581915470191,0.6857142857142857,8,0.22857142857142856,33,0.24242424242424243,1e-06,1.0,0,0.0,0,,4.51891017811639e-08,3.5177384104047504e-08,7.450580596923828e-08,0.0
ood,val_small_tee,OFFICIAL_ADAJEPA,0,small_tee,44,5,contrast (repeated within episode; not independent samples),0.06655826642368497,0.14366458026829917,0.41395348837209306,0.6136363636363636,7,0.1590909090909091,20,0.35,1e-06,0.6136363636363636,7,0.1590909090909091,20,0.35,0.08112213167954575,0.07962715382878245,0.037385374307632446,0.00024249097755686805
ood,val_small_tee,OFFICIAL_ADAJEPA,24,small_tee,44,5,contrast (repeated within episode; not independent samples),0.007969398342538625,0.015074557531820727,0.0730091613812544,0.5227272727272727,12,0.2727272727272727,29,0.41379310344827586,1e-06,0.5227272727272727,12,0.2727272727272727,29,0.41379310344827586,0.00476905141046948,0.006860156120224433,0.014655135571956635,2.0489318888973106e-05
ood,val_small_tee,OFFICIAL_ADAJEPA,49,small_tee,44,5,contrast (repeated within episode; not independent samples),0.00403141689656133,0.012728394636559056,0.14362226920366455,0.5454545454545454,15,0.3409090909090909,32,0.46875,1e-06,0.5454545454545454,15,0.3409090909090909,32,0.46875,0.0004913790934634479,0.0043282280676066875,0.07141032814979553,1.1911552230065519e-05
ood,val_small_tee,OFFICIAL_ADAJEPA,74,small_tee,44,5,contrast (repeated within episode; not independent samples),0.0006218465621879494,0.0016333025769094238,-0.08484848484848484,0.5,21,0.4772727272727273,42,0.5,1e-06,0.5227272727272727,19,0.4318181818181818,38,0.5,3.139078035019338e-05,0.0006032819563353604,0.004197105765342712,2.338646233759143e-06
ood,val_small_tee,OFFICIAL_ADAJEPA,99,small_tee,44,5,contrast (repeated within episode; not independent samples),3.803076899864457e-08,1.0395910756591265e-07,0.40699563245002485,0.6818181818181818,8,0.18181818181818182,41,0.1951219512195122,1e-06,1.0,0,0.0,0,,5.0645956600254234e-08,3.259629011154175e-08,5.960464477539063e-08,3.280795433304527e-10
ood,val_small_tee,PREDICTOR_ONLY,0,small_tee,42,5,contrast (repeated within episode; not independent samples),0.08011297045630358,0.16669919966909869,0.4391054209545418,0.6428571428571429,7,0.16666666666666666,18,0.3888888888888889,1e-06,0.6428571428571429,7,0.16666666666666666,18,0.3888888888888889,0.09904025551596922,0.08615539244021334,0.03514508903026581,0.0
ood,val_small_tee,PREDICTOR_ONLY,24,small_tee,42,5,contrast (repeated within episode; not independent samples),0.0070040974117416355,0.013508485579422504,0.06879507333279314,0.5476190476190477,11,0.2619047619047619,26,0.4230769230769231,1e-06,0.5476190476190477,11,0.2619047619047619,26,0.4230769230769231,0.00446468518237539,0.0054864790789516905,0.012073136866092682,0.0
ood,val_small_tee,PREDICTOR_ONLY,49,small_tee,42,5,contrast (repeated within episode; not independent samples),0.0031011332258848207,0.007585941472648789,0.41982011182238077,0.6428571428571429,10,0.23809523809523808,29,0.3448275862068966,1e-06,0.6428571428571429,9,0.21428571428571427,28,0.32142857142857145,0.0006279919873036089,0.0036076346600783012,0.004639662802219391,0.0
ood,val_small_tee,PREDICTOR_ONLY,74,small_tee,42,5,contrast (repeated within episode; not independent samples),0.0009132199532662829,0.0021546887405369474,-0.23847338141155497,0.42857142857142855,21,0.5,38,0.5526315789473685,1e-06,0.40476190476190477,20,0.47619047619047616,35,0.5714285714285714,5.3709683318932853e-05,0.0008753443170072776,0.009017378091812134,0.0
ood,val_small_tee,PREDICTOR_ONLY,99,small_tee,42,5,contrast (repeated within episode; not independent samples),7.070043856011969e-06,4.554524219203104e-05,0.20902127653330027,0.5476190476190477,15,0.35714285714285715,41,0.36585365853658536,1e-06,0.9761904761904762,0,0.0,0,,5.210140010430699e-08,7.053715221229054e-06,0.0002951528877019882,0.0
