pair_id,anchor_id,depth,frozen_nonfrozen,frozen_adapted,input_term_norm_sq,action_term_norm_sq,residual_term_norm_sq,input_action_inner,input_residual_inner,action_residual_inner,observed_error_norm_sq,closure_max_abs,squared_norm_closure
val_L_L_s0_m4_b0__val_L_L_s0_m4_b1,val_L|L|s0|m4,2,True,True,0.0001091203185507166,6.910599649339363e-05,0.00018709850755768082,-6.657209039215772e-05,-0.00010387904134105758,5.096302293566744e-05,0.00012634860500669533,1.734723475976807e-18,2.710505431213761e-20
val_L_L_s0_m4_b0__val_L_L_s0_m4_b1,val_L|L|s0|m4,3,True,True,2.0215316635232996e-05,6.529387132519406e-06,0.00021614050039739586,-6.5738789114209535e-06,3.474429253202491e-05,-1.4278934427666863e-05,0.00027066816255102245,4.336808689942018e-18,0.0
val_L_L_s0_m4_b0__val_L_L_s0_m4_b1,val_L|L|s0|m4,4,True,True,9.523677772585557e-05,5.405814749999842e-05,0.00012516663975297278,-3.9409088522801063e-05,6.474869467996295e-05,-2.116740504063731e-05,0.0002828059672118758,2.168404344971009e-18,-1.0842021724855044e-19
val_L_L_s0_m4_b0__val_L_L_s0_m4_b1,val_L|L|s0|m4,5,True,True,7.739514445229565e-05,1.722889551374195e-05,0.00012490371342495965,-2.025469026066417e-05,5.873299443539764e-05,-1.6203324073520122e-05,0.00026407771359342387,8.673617379884035e-19,-1.0842021724855044e-19
val_L_L_s0_m4_b0__val_L_L_s0_m4_b2,val_L|L|s0|m4,2,True,False,0.00010055752459835779,0.00011977289352590218,0.000440509463324643,-9.722362635255297e-05,-0.00015974603356226917,0.00015809088059411515,0.00046308232280748904,1.3010426069826053e-18,1.0842021724855044e-19
val_L_L_s0_m4_b0__val_L_L_s0_m4_b2,val_L|L|s0|m4,3,True,False,0.0003258369348677877,0.00027322291608269944,0.00030583483205045035,-0.0002294185219621909,-0.000184733929794636,0.0001105213084963356,0.0002976323964799548,1.734723475976807e-18,-1.0842021724855044e-19
val_L_L_s0_m4_b0__val_L_L_s0_m4_b2,val_L|L|s0|m4,4,True,False,0.00013534130295973527,0.0001534211131762129,0.00010286312897382535,-0.00010539161621670525,-3.6093919451004104e-05,5.076095062013919e-05,0.00021017637501463319,1.734723475976807e-18,2.710505431213761e-20
val_L_L_s0_m4_b0__val_L_L_s0_m4_b2,val_L|L|s0|m4,5,True,False,3.895260973413459e-05,8.383781620964152e-06,0.00015789546723646254,-8.933411711045245e-06,1.0125117408933887e-05,-8.181195071596692e-06,0.00019125287984414512,1.734723475976807e-18,-8.131516293641283e-20
val_L_L_s0_m4_b1__val_L_L_s0_m4_b2,val_L|L|s0|m4,2,False,False,0.00030660907459388863,0.0003385769465010888,0.0007439959977250841,-0.00031029414100330584,-0.000376163929965979,0.00036872028561562686,0.0007537064481127453,1.734723475976807e-18,-2.168404344971009e-19
val_L_L_s0_m4_b1__val_L_L_s0_m4_b2,val_L|L|s0|m4,3,False,False,0.00047006702911042225,0.00035035100262506205,0.0002792304414714717,-0.0003074386232041084,-1.4405787721710335e-05,1.5906739986600798e-06,0.0004591409993526388,2.6020852139652106e-18,5.421010862427522e-20
val_L_L_s0_m4_b1__val_L_L_s0_m4_b2,val_L|L|s0|m4,4,False,False,0.00013099863955961068,4.331272621145611e-05,0.00022640119647716352,-4.119532088309179e-05,1.8118578506181214e-05,3.832622313474246e-05,0.00043121152376389405,1.734723475976807e-18,0.0
val_L_L_s0_m4_b1__val_L_L_s0_m4_b2,val_L|L|s0|m4,5,False,False,0.00015384932941003499,2.480572492604841e-05,0.00025438854395283224,-3.7466268470627575e-05,7.701914202274479e-05,-1.8679800276678877e-05,0.0004747897448397924,1.734723475976807e-18,1.0842021724855044e-19
val_L_L_s1_m4_b0__val_L_L_s1_m4_b1,val_L|L|s1|m4,2,True,True,9.875816528318773e-13,6.341841108124668e-13,1.1884989659539034e-13,-7.251858461051961e-13,-1.6621909166741362e-14,2.3485054841900136e-14,3.039702593797599e-13,1.734723475976807e-18,1.0031786359514563e-25
val_L_L_s1_m4_b0__val_L_L_s1_m4_b1,val_L|L|s1|m4,3,True,True,1.2903984874758962e-13,6.551196936733925e-14,5.81815172620486e-14,-6.568852579069605e-14,2.435635659623801e-15,-6.583395583082394e-15,1.130607639486381e-13,3.0357660829594124e-18,-3.003982327081613e-26
val_L_L_s1_m4_b0__val_L_L_s1_m4_b1,val_L|L|s1|m4,4,True,True,6.526944609629597e-14,1.2051670319859448e-13,4.07248808428058e-14,-1.091221665320968e-14,-1.429506199382759e-14,-2.7154984874493106e-14,1.2178650309474074e-13,6.938893903907228e-18,1.0526559919269182e-25
val_L_L_s1_m4_b0__val_L_L_s1_m4_b1,val_L|L|s1|m4,5,True,True,1.3216817628854993e-13,9.090037663217868e-14,6.855500895667848e-14,-2.3576198403859002e-14,7.672455148838137e-15,-3.975916350618859e-14,1.802977483551612e-13,3.469446951953614e-18,1.7301928462031408e-25
val_L_L_s1_m4_b0__val_L_L_s1_m4_b2,val_L|L|s1|m4,2,True,False,0.0002643880594698044,0.0001249320820801972,0.0015798960547080717,5.232700365792632e-05,0.00017295449979964951,-0.00012100630614143761,0.002177766590890349,3.469446951953614e-18,-8.673617379884035e-19
val_L_L_s1_m4_b0__val_L_L_s1_m4_b2,val_L|L|s1|m4,3,True,False,0.00017349508267719025,0.0001962882616230286,0.018027086751118616,-0.00013654959904394381,-0.0012087138517976603,0.0004803668111003866,0.0166670768159364,6.938893903907228e-18,0.0
val_L_L_s1_m4_b0__val_L_L_s1_m4_b2,val_L|L|s1|m4,4,True,False,0.0036449298978039734,0.006986929948343339,0.03024396848952711,-0.0014684725468720756,-0.008469281987731505,0.0010073101425374332,0.023014939551542133,3.469446951953614e-18,3.469446951953614e-18
val_L_L_s1_m4_b0__val_L_L_s1_m4_b2,val_L|L|s1|m4,5,True,False,0.01889381114886931,0.02097226121634704,0.025753290576234524,-0.01568494522930139,-0.016530165983458557,0.007443929115935043,0.016076998747801073,6.938893903907228e-18,6.938893903907228e-18
val_L_L_s1_m4_b1__val_L_L_s1_m4_b2,val_L|L|s1|m4,2,False,False,0.0002643678360003559,0.00012493197357933634,0.0015798952656399085,5.233786896286118e-05,0.00017292826948686098,-0.00012098857021468129,0.002177750211689682,3.469446951953614e-18,-8.673617379884035e-19
val_L_L_s1_m4_b1__val_L_L_s1_m4_b2,val_L|L|s1|m4,3,False,False,0.00017348904407045907,0.00019628405763773233,0.01802707857694586,-0.00013654459674612568,-0.0012086964319422122,0.00048035743549560794,0.016667084492268593,3.903127820947816e-18,0.0
val_L_L_s1_m4_b1__val_L_L_s1_m4_b2,val_L|L|s1|m4,4,False,False,0.003644933849662981,0.006986931966051584,0.030243955764387938,-0.0014684852052056674,-0.008469281788094618,0.0010073211791598322,0.023014929951821597,3.469446951953614e-18,0.0
